#{"t_start": 1689200626.451713, "env_id": "None"}
r,l,t
0.856097,8,241.984827
7.24291,8,242.085697
12.421266,8,242.190768
11.767865,8,242.293869
11.282701,8,242.394611
26.742234,8,242.496864
17.358266,8,242.595866
36.596199,8,242.70472
1.443623,8,242.802171
29.489061,8,242.903588
14.132533,8,243.004836
-14.981787,8,243.010836
11.080626,8,243.112302
5.430357,8,243.221166
10.927385,8,243.327143
25.245851,8,243.433026
11.204239,8,243.538939
-7.810159,8,243.639462
-2.581958,8,243.739568
0.14915,8,243.842261
3.371811,8,243.942698
6.864971,8,244.043572
9.397575,8,244.14579
-4.665482,8,244.247964
10.383937,8,244.355085
14.689963,8,244.461042
-14.989524,5,244.46505
9.547886,8,244.568166
-1.81629,8,244.67492
5.024247,8,244.780905
6.069806,8,244.883342
13.903414,8,244.98941
4.557993,8,245.09306
8.839038,8,245.205966
6.84895,8,245.420418
-14.379292,8,245.54849
47.104095,8,245.69036
-1.633868,8,245.845665
24.143662,8,245.964898
15.100636,8,246.087089
3.210192,8,246.209939
43.924811,8,246.315728
28.458071,8,246.415686
11.379172,8,246.520761
11.626131,8,246.626721
35.695101,8,246.733925
-11.054349,8,246.838933
16.322908,8,246.942041
23.920444,8,247.053961
5.470401,8,247.15601
18.498312,8,247.26578
7.72899,8,247.372715
3.898962,8,247.472771
12.537916,8,247.5761
16.922606,8,247.679462
14.051739,8,247.779079
12.373811,8,247.876856
-7.112693,8,247.976775
25.051825,8,248.083839
8.904246,8,248.188825
11.708353,8,248.30267
15.718771,8,248.410773
-9.807768,8,248.512781
25.344573,8,248.61928
20.223683,8,248.72293
-8.545466,8,248.829838
32.449073,8,248.937139
0.643099,8,249.037893
10.335853,8,249.1407
42.043695,8,249.241938
16.660129,8,249.344553
23.290482,8,249.449762
4.970777,8,249.554745
48.451783,8,249.656856
15.00854,8,249.761892
14.861144,8,249.865021
26.985875,8,249.966702
5.096801,8,250.069516
7.469239,8,250.172066
21.506576,8,250.274019
17.410509,8,250.374716
22.248384,8,250.517993
20.136141,8,250.632837
20.672117,8,250.741993
27.788817,8,250.849711
14.651895,8,250.950454
-10.852252,8,251.05589
7.358212,8,251.157011
24.49796,8,251.258167
10.163518,8,251.364031
-0.716488,8,251.466151
13.235068,8,251.57251
17.45761,8,251.676063
25.999179,8,251.779898
14.150862,8,251.884758
15.437172,8,251.986773
-11.887548,8,252.08972
10.380734,8,252.193878
9.794336,8,252.29568
-3.95818,8,252.393114
19.596018,8,252.495184
9.997126,8,252.593641
22.0045,8,252.701967
3.2906,8,252.806896
6.403172,8,252.910717
-9.976951,7,252.915748
31.786583,8,253.056729
21.272378,8,253.164293
13.659769,8,253.274816
-0.661687,8,253.381403
39.933127,8,253.485921
1.883644,8,253.59314
12.814961,8,253.707833
-14.978754,8,253.713815
-2.292931,8,253.821821
12.56202,8,253.924813
7.79684,8,254.027996
7.901412,8,254.127946
17.816704,8,254.233499
14.811953,8,254.33799
3.085782,8,254.435884
-2.278868,8,254.543647
19.75527,8,254.648091
33.086687,8,254.766896
11.082567,8,254.881164
27.505092,8,254.983167
-8.160702,8,255.080854
8.801038,8,255.189943
18.718966,8,255.303947
18.919237,8,255.408938
3.451937,8,255.513009
44.810162,8,255.616926
28.751912,8,255.725055
5.396075,8,255.843781
14.486784,8,255.960862
21.727949,8,256.076385
27.881494,8,256.17895
9.40966,8,256.286144
27.149613,8,256.390553
4.088375,8,256.491584
-0.320507,8,256.59227
1.481197,8,256.690645
-2.724585,8,256.793621
30.477202,8,256.908862
9.828479,8,257.011791
6.014473,8,257.112361
10.10804,8,257.209411
16.312056,8,257.312018
2.956964,8,257.409085
16.000683,8,259.987376
15.510141,8,260.108075
3.088568,8,260.217152
17.171515,8,260.322797
5.664454,8,260.423959
28.029239,8,260.5251
33.960187,8,260.640856
23.655162,8,260.746281
19.211686,8,260.85307
9.475397,8,260.952974
17.269915,8,261.050805
17.502601,8,261.158048
18.518789,8,261.284084
38.815286,8,261.416186
7.141783,8,261.533862
-13.576721,8,261.646304
19.203193,8,261.752291
23.208115,8,261.852967
47.285174,8,261.960411
16.480943,8,262.062173
48.200662,8,262.164295
5.973917,8,262.265381
17.309581,8,262.377193
26.12282,8,262.488167
-3.862153,8,262.587975
15.108436,8,262.693051
25.935669,8,262.796959
36.30656,8,262.90005
30.054483,8,263.004406
23.004365,8,263.108079
1.911569,8,263.217005
18.140468,8,263.330185
16.359124,8,263.433497
-19.368892,8,263.546942
12.819629,8,263.654093
22.280197,8,263.755947
23.928789,8,263.86723
10.793929,8,263.971913
12.457404,8,264.087394
-2.484368,8,264.192186
20.586872,8,264.297084
20.096804,8,264.401255
29.852365,8,264.503069
8.354205,8,264.605915
24.377717,8,264.711041
43.5497,8,264.814152
26.603913,8,264.919303
18.02146,8,265.023934
16.900525,8,265.129964
17.868826,8,265.232219
14.010073,8,265.335259
24.980538,8,265.445736
7.644597,8,265.54747
18.823072,8,265.647434
42.574715,8,265.747933
18.377473,8,265.847195
36.15899,8,265.951231
13.503578,8,266.057897
-1.192786,8,266.155196
-8.243814,8,266.255089
9.194005,8,266.359349
24.28759,8,266.4937
14.653493,8,266.614141
33.036509,8,266.735234
18.336817,8,266.84763
68.066499,8,266.949162
22.551311,8,267.054936
23.498802,8,267.154593
20.971987,8,267.259075
4.598745,8,267.3692
16.903367,8,267.4763
-1.338534,8,267.57805
16.968714,8,267.694241
16.965681,8,267.797003
12.529074,8,267.902648
25.95532,8,268.015309
18.393716,8,268.123555
21.228537,8,268.237121
18.447695,8,268.351058
26.764931,8,268.451109
3.880363,8,268.558402
18.31735,8,268.665213
29.630067,8,268.766226
18.862832,8,268.873471
-3.125891,8,268.987179
3.659254,8,269.102864
18.67338,8,269.207956
32.523561,8,269.309602
47.360449,8,269.408726
13.606986,8,269.510491
13.794259,8,269.610632
7.871461,8,269.708285
0.737284,8,269.807658
3.777928,8,269.917619
31.287533,8,270.047721
12.994818,8,270.155045
19.64261,8,270.258294
37.63047,8,270.361089
11.161253,8,270.463053
36.499253,8,270.569067
6.896033,8,270.668223
3.505605,8,270.773273
11.443843,8,270.876948
26.823407,8,270.986021
-9.984334,8,270.992538
12.526358,8,271.095978
10.815358,8,271.192785
-4.090021,8,271.292161
39.55138,8,271.408033
-9.987118,7,271.412328
-0.300938,8,271.513189
4.537468,8,271.61353
18.028051,8,271.714099
18.371865,8,271.826102
38.128576,8,271.943602
13.618307,8,272.073056
13.796246,8,272.175058
9.554838,8,272.276163
-0.82526,8,272.390346
19.962326,8,272.502343
8.171841,8,272.618265
8.747639,8,272.719024
-4.835345,8,272.821828
7.395802,8,272.918659
24.906173,8,273.020787
27.048631,8,273.120835
57.731899,8,273.2231
6.410061,8,273.324417
8.289895,8,273.423604
31.580091,8,273.524619
8.485139,8,273.62517
16.810211,8,273.72859
38.207718,8,273.831399
48.471987,8,273.939301
3.80001,8,274.044146
8.595589,8,274.143291
11.721631,8,274.239063
10.62761,8,274.338897
25.780863,8,274.440721
61.850605,8,274.544773
49.879175,8,274.648623
3.686864,8,274.751157
29.795509,8,274.861186
23.428537,8,274.963204
70.916934,8,275.067233
10.376982,8,275.162454
17.407928,8,275.266051
11.642049,8,275.367051
47.864137,8,275.480197
26.983731,8,275.592019
11.610865,8,275.704433
-1.271398,8,275.825035
19.336447,8,275.9281
6.493212,8,276.031223
20.990174,8,276.137077
19.152007,8,276.245012
7.115763,8,276.350186
25.794023,8,276.450424
18.628721,8,276.556614
27.088442,8,276.658037
20.263572,8,276.757556
0.475164,8,276.864701
9.391713,8,276.975029
29.458112,8,277.112764
6.039377,8,277.236322
15.535705,8,277.36638
23.241999,8,277.475311
-0.159157,8,277.575462
3.984804,8,277.673563
21.379966,8,277.776121
2.912772,8,277.878118
-9.986133,8,277.884392
10.12348,8,277.983182
15.448106,8,278.091138
-0.095522,8,278.192416
23.216865,8,278.298643
31.165794,8,278.405477
10.941709,8,278.512709
-3.471608,8,278.615311
29.26433,8,278.7354
16.635191,8,278.848873
8.816634,8,278.945379
16.776413,8,279.053128
23.004044,8,279.149616
3.470141,8,279.256213
-2.11692,8,279.359348
10.844647,8,279.458196
17.649943,8,279.560633
11.123072,8,279.663073
5.5094,8,279.769416
3.809974,8,279.877733
14.894039,8,279.975338
17.905761,8,280.072412
20.840722,8,280.173846
-0.229147,8,280.273562
10.690952,8,280.372124
-14.992649,8,280.378158
33.643067,8,280.482515
32.989002,8,280.587267
9.812034,8,280.687576
2.973944,8,280.793178
19.595567,8,280.899165
14.673244,8,280.996607
0.640802,8,281.098249
16.826983,8,281.197825
17.37633,8,281.307359
15.059501,8,281.410427
23.828741,8,281.521397
11.868428,8,281.620102
17.956109,8,281.719216
-0.748235,8,281.823106
26.982244,8,281.927108
8.71267,8,282.031107
10.885604,8,282.1326
16.439169,8,282.231009
12.870098,8,282.333006
19.869449,8,282.428855
13.904252,8,282.54017
24.302882,8,282.666167
18.842187,8,282.776234
16.321038,8,282.881439
-11.039984,8,282.984726
13.652737,8,283.089777
7.27915,8,283.202578
37.371312,8,283.315085
35.547435,8,283.422338
5.195142,8,283.527268
12.809706,8,283.628508
-2.273698,8,283.727196
28.063007,8,283.834166
9.224905,8,283.933643
14.672855,8,284.037645
0.114327,8,284.146646
22.647495,8,284.260162
9.352778,8,284.374361
38.681832,8,284.494266
26.768568,8,284.604221
21.169369,8,284.710294
28.709417,8,284.822963
21.466721,8,284.931281
12.042428,8,285.04626
15.474935,8,285.153882
4.855907,8,285.275261
11.320579,8,285.392277
18.151437,8,285.514419
15.655979,8,285.634969
7.169699,8,285.74706
-0.494637,8,285.864474
26.338126,8,285.975529
8.714583,8,286.093262
10.356992,8,286.219144
17.914941,8,286.334255
27.162084,8,286.449759
1.423378,8,286.584183
9.38773,8,286.698477
45.113492,8,286.816938
39.105368,8,289.668427
6.353133,8,289.808348
25.471311,8,289.927297
28.246854,8,290.051408
12.104576,8,290.169369
-1.707915,8,290.280194
5.578636,8,290.387362
27.103496,8,290.48939
12.727639,8,290.595665
29.476915,8,290.697616
28.78259,8,290.802723
31.576279,8,290.909393
24.837948,8,291.019313
8.377364,8,291.121378
22.081267,8,291.228362
16.824272,8,291.328666
15.61828,8,291.432515
37.728318,8,291.53973
26.339159,8,291.649598
14.869192,8,291.754896
24.65597,8,291.862634
8.714494,8,291.96452
19.388573,8,292.074792
34.09656,8,292.175519
14.268532,8,292.283679
21.533211,8,292.384515
25.539095,8,292.492078
10.817159,8,292.60295
11.800673,8,292.710626
6.67007,8,292.809705
7.215391,8,292.918356
45.766254,8,293.019346
22.950009,8,293.132733
26.667924,8,293.25798
5.31826,8,293.385556
0.004724,8,293.525574
25.061513,8,293.639931
6.152231,8,293.753708
33.317444,8,293.863498
30.251537,8,293.967506
24.13599,8,294.072599
15.361662,8,294.176579
11.787046,8,294.282625
7.815063,8,294.387845
-1.526818,8,294.483918
15.369648,8,294.581858
12.637356,8,294.681149
42.832968,8,294.779898
13.504219,8,294.882453
20.797071,8,294.986616
21.350006,8,295.091444
12.241627,8,295.19119
15.381202,8,295.295358
25.60251,8,295.398782
22.757762,8,295.50545
10.046305,8,295.6093
1.322087,8,295.704608
27.23761,8,295.805404
7.38438,8,295.915522
10.34506,8,296.018309
17.453462,8,296.114942
34.014902,8,296.219078
15.621762,8,296.321349
12.831939,8,296.425584
16.697212,8,296.530346
22.077475,8,296.628355
22.838036,8,296.728456
7.244587,8,296.826822
22.588522,8,296.92444
21.615046,8,297.02555
10.92605,8,297.125958
8.938933,8,297.225337
16.712269,8,297.326362
7.276912,8,297.428421
62.203647,8,297.530413
30.913471,8,297.634503
6.844276,8,297.74356
16.179666,8,297.847351
14.702768,8,297.959586
25.14439,8,298.058626
9.236117,8,298.154649
2.531262,8,298.252583
27.232663,8,298.355357
5.387315,8,298.456699
42.527904,8,298.56343
23.68741,8,298.693525
2.252111,8,298.810606
26.920875,8,298.927756
10.034831,8,299.027412
31.74924,8,299.13074
12.660953,8,299.234227
14.966387,8,299.337375
23.59189,8,299.434544
20.863683,8,299.535767
29.271868,8,299.634536
9.396119,8,299.736546
19.620561,8,299.843652
18.750038,8,299.943647
25.694185,8,300.055851
22.593214,8,300.163376
32.96412,8,300.268615
8.05398,8,300.371597
-1.642654,8,300.467408
21.545649,8,300.571996
22.174049,8,300.668538
43.947784,8,300.76892
16.195932,8,300.876419
21.807863,8,300.982696
27.125622,8,301.087096
12.303871,8,301.194436
8.815069,8,301.304367
48.408371,8,301.408252
21.979348,8,301.507727
18.817932,8,301.607527
24.742478,8,301.708241
15.984388,8,301.813918
16.473596,8,301.917844
33.78714,8,302.030573
4.629302,8,302.130956
24.479782,8,302.237488
14.023314,8,302.343378
9.390381,8,302.445735
16.400137,8,302.550114
22.486376,8,302.65169
64.790609,8,302.753204
10.875997,8,302.859082
15.77185,8,302.958227
24.426528,8,303.059099
24.278686,8,303.164389
38.379458,8,303.26972
41.285111,8,303.37567
16.392536,8,303.474994
5.728528,8,303.584452
46.008124,8,303.683795
24.332425,8,303.798409
11.45817,8,303.929783
25.442225,8,304.066048
22.548348,8,304.177792
24.972765,8,304.292855
23.343533,8,304.397992
32.285558,8,304.501507
24.990704,8,304.611901
13.140657,8,304.709504
24.699788,8,304.813978
30.103176,8,304.924469
20.232502,8,305.025185
54.456933,8,305.128488
29.928059,8,305.231049
4.089368,8,305.341468
2.041132,8,305.446984
38.2578,8,305.550889
15.384448,8,305.652898
23.398821,8,305.75859
12.665466,8,305.865762
15.756801,8,305.969733
39.923437,8,306.078257
9.492398,8,306.190392
20.566918,8,306.292783
13.503811,8,306.395597
21.82731,8,306.493923
14.842794,8,306.59225
5.711923,8,306.687743
9.119462,8,306.792958
34.204531,8,306.893526
21.25292,8,306.995777
38.050472,8,307.100559
42.691508,8,307.200546
12.001236,8,307.302902
8.363047,8,307.408463
16.823071,8,307.509519
47.373555,8,307.610216
12.722359,8,307.707654
18.334659,8,307.809563
0.535336,8,307.911697
2.174218,8,308.015637
9.58806,8,308.117535
18.391743,8,308.221253
42.788771,8,308.333511
16.766091,8,308.440387
37.235261,8,308.540041
21.682157,8,308.641879
15.151928,8,308.746774
28.797414,8,308.856643
7.754939,8,308.965635
15.856847,8,309.065449
22.967428,8,309.166841
26.212951,8,309.295677
19.278486,8,309.422509
27.988218,8,309.548585
25.343397,8,309.654542
5.457129,8,309.758974
4.957847,8,309.864664
26.513993,8,309.965657
29.587923,8,310.06705
28.301652,8,310.166038
31.255745,8,310.265813
-9.987429,8,310.270813
23.344878,8,310.370674
24.874083,8,310.474791
31.033737,8,310.576234
32.111191,8,310.677752
25.700959,8,310.777724
14.868553,8,310.882767
3.974791,8,310.981682
13.777461,8,311.087103
11.458845,8,311.185924
40.759845,8,311.288797
33.25775,8,311.387611
10.047269,8,311.486871
32.63276,8,311.587934
-0.462952,8,311.691692
23.436852,8,311.793684
19.708522,8,311.903022
18.473342,8,312.010768
14.053487,8,312.115837
34.225306,8,312.219687
15.549721,8,312.319873
13.915565,8,312.419923
23.099086,8,312.533792
-9.986187,8,312.538829
11.183677,8,312.654014
18.626498,8,312.755977
37.94824,8,312.859711
54.830306,8,312.992674
14.572586,8,313.103799
32.544514,8,313.208546
13.785522,8,313.314524
23.206102,8,313.41761
25.203842,8,313.521831
22.491982,8,313.633592
22.011593,8,313.733998
4.339898,8,313.844553
7.552389,8,313.949642
18.22366,8,314.048851
9.170426,8,314.161938
5.003597,8,314.268976
45.522233,8,314.375045
16.385419,8,314.4832
7.155373,8,314.623211
6.367544,8,314.735143
17.598077,8,314.866797
34.296415,8,314.975653
9.658549,8,315.079459
29.228188,8,315.190238
14.520074,8,315.300626
12.515276,8,315.404976
8.000321,8,315.507499
10.189466,8,315.608547
8.004912,8,315.708645
16.257029,8,315.816796
14.940536,8,315.923959
13.095278,8,316.022945
34.789153,8,316.1316
43.073612,8,316.234694
22.754048,8,316.33674
7.017037,8,316.447199
32.051569,8,318.997004
27.87918,8,319.109658
19.414825,8,319.215673
36.341278,8,319.325085
23.362328,8,319.431665
-9.986897,8,319.438289
2.414445,8,319.538619
13.006165,8,319.641892
14.876223,8,319.751459
16.569872,8,319.858943
-0.202831,8,319.987024
32.51149,8,320.11121
60.524879,8,320.228937
10.329115,8,320.333707
23.498598,8,320.439133
19.266447,8,320.545391
20.391492,8,320.642765
17.381042,8,320.741798
12.964721,8,320.837619
23.619051,8,320.935518
17.695574,8,321.033016
32.806606,8,321.136747
24.315249,8,321.258646
16.276803,8,321.37855
14.380567,8,321.499681
30.744338,8,321.616001
29.780359,8,321.723191
25.223251,8,321.837796
46.825994,8,321.960671
40.125896,8,322.063477
28.750223,8,322.175366
16.734732,8,322.283712
37.520988,8,322.388095
18.78404,8,322.488571
14.390208,8,322.593675
12.132408,8,322.692004
6.348554,8,322.799664
14.58553,8,322.904784
19.077337,8,323.011395
24.51873,8,323.117936
34.141066,8,323.220401
49.119127,8,323.326012
10.283131,8,323.425764
20.185377,8,323.523671
47.734528,8,323.622432
23.079093,8,323.720649
31.884351,8,323.820951
25.947376,8,323.934691
7.445702,8,324.0404
28.657557,8,324.15402
24.833744,8,324.254721
22.035043,8,324.359309
21.063089,8,324.462119
36.921572,8,324.564704
38.105085,8,324.672745
6.67667,8,324.769312
14.261375,8,324.876823
3.876328,8,324.984679
27.092479,8,325.089417
16.5909,8,325.203144
40.581598,8,325.317046
33.024278,8,325.435976
40.060879,8,325.547787
18.951157,8,325.651861
16.986829,8,325.751826
17.257622,8,325.860233
17.973538,8,325.96678
40.862482,8,326.068231
64.82767,8,326.175899
25.620368,8,326.289744
20.293957,8,326.395016
12.906981,8,326.511744
19.956844,8,326.620412
12.210957,8,326.74012
15.379818,8,326.859916
25.303503,8,326.9628
10.076609,8,327.069146
32.767196,8,327.167337
14.663152,8,327.273726
32.374593,8,327.384791
37.145278,8,327.490557
32.174525,8,327.59393
19.981898,8,327.698743
49.217498,8,327.809039
36.04593,8,327.919039
9.256605,8,328.021834
35.322339,8,328.125026
41.988115,8,328.223418
6.563994,8,328.346808
61.650457,8,328.451827
17.006771,8,328.565675
19.638317,8,328.675626
14.455882,8,328.79568
4.550848,8,328.915915
27.053978,8,329.02699
22.982413,8,329.128779
7.926136,8,329.229917
34.922797,8,329.335013
16.269201,8,329.440879
14.083307,8,329.545322
17.657292,8,329.650036
9.729693,8,329.749923
18.273167,8,329.856999
19.574466,8,329.957924
52.401375,8,330.063125
22.135541,8,330.167337
37.363908,8,330.276856
20.038602,8,330.37987
7.074817,8,330.478361
-2.242987,8,330.595072
38.847458,8,330.722
24.02693,8,330.84765
18.224923,8,330.946429
19.967229,8,331.049911
37.679133,8,331.151857
27.344676,8,331.25401
6.453523,8,331.357269
19.168691,8,331.468045
23.024466,8,331.569951
48.772823,8,331.671056
38.596185,8,331.766718
28.903234,8,331.866908
63.286784,8,331.97955
54.861158,8,332.08363
25.014334,8,332.184217
53.693247,8,332.319901
23.323777,8,332.473273
38.84603,8,332.583996
28.139981,8,332.685894
26.149597,8,332.783115
18.133984,8,332.887928
21.479779,8,332.989927
23.478344,8,333.094798
19.037185,8,333.200623
-2.720562,8,333.314043
21.323484,8,333.418162
24.922187,8,333.530168
17.401569,8,333.63324
32.366985,8,333.741863
3.951985,8,333.847914
33.232369,8,333.949951
19.872638,8,334.050321
11.715651,8,334.150126
15.259805,8,334.251068
28.984413,8,334.348074
38.454818,8,334.449712
37.169518,8,334.551158
4.934522,8,334.662175
18.2787,8,334.765989
17.186465,8,334.873185
32.736859,8,334.974048
27.787624,8,335.080076
11.875677,8,335.18895
39.832713,8,335.303936
31.77164,8,335.407055
24.100608,8,335.507995
25.34071,8,335.615819
27.159025,8,335.72612
17.308095,8,335.833139
13.731727,8,335.951816
28.908166,8,336.080954
6.812345,8,336.187239
0.282248,8,336.294266
34.720805,8,336.397882
23.169783,8,336.51114
39.7376,8,336.610883
28.76471,8,336.709985
17.888777,8,336.811145
42.750209,8,336.92007
39.737202,8,337.03058
4.784735,8,337.135886
50.501754,8,337.236636
89.83057,8,337.34621
18.104613,8,337.447214
42.934183,8,337.543823
24.336689,8,337.641063
19.251767,8,337.743145
22.133198,8,337.8459
27.262018,8,337.951042
21.199762,8,338.049042
20.738779,8,338.156991
31.641083,8,338.259169
23.009704,8,338.367779
35.524704,8,338.468409
53.366415,8,338.574058
12.858697,8,338.682171
9.92584,8,338.783642
19.70158,8,338.884027
60.012361,8,338.986933
13.602049,8,339.096002
34.014656,8,339.198895
-4.633664,8,339.301912
7.894555,8,339.404039
10.462382,8,339.504051
5.832085,8,339.602242
14.160335,8,339.711046
22.470228,8,339.815988
15.0264,8,339.924278
16.082263,8,340.033314
26.105477,8,340.137999
30.8329,8,340.235998
57.056664,8,340.336048
9.029294,8,340.441287
23.857211,8,340.543038
-4.995302,8,340.64912
13.660624,8,340.752142
51.015675,8,340.862579
11.651713,8,340.966361
15.97406,8,341.065198
27.188519,8,341.166153
25.829229,8,341.273748
44.774262,8,341.394136
31.42986,8,341.504896
14.077369,8,341.610007
30.61965,8,341.713332
33.059407,8,341.811304
9.520404,8,341.915669
37.726032,8,342.019681
14.768293,8,342.121961
18.295354,8,342.224154
28.143069,8,342.327772
17.935679,8,342.435171
2.09432,8,342.534561
28.447249,8,342.633309
19.488518,8,342.734341
26.118653,8,342.836669
24.406393,8,342.937732
9.458164,8,343.039736
34.141781,8,343.14603
7.554194,8,343.250211
36.259101,8,343.356231
22.529352,8,343.459916
7.900947,8,343.560353
18.434202,8,343.655587
15.663352,8,343.755952
27.06061,8,343.856989
25.273263,8,343.955384
49.647798,8,344.05818
19.922542,8,344.163267
8.683344,8,344.265039
39.0919,8,344.364194
14.25507,8,344.469263
28.969923,8,344.566674
19.701334,8,344.665831
14.228392,8,344.769006
54.085284,8,344.867295
6.323947,8,344.969982
18.98851,8,345.068451
13.204409,8,345.171155
15.99567,8,345.276706
12.239898,8,345.386097
14.150843,8,345.487552
14.04248,8,345.592095
30.427705,8,345.692738
-2.114962,8,345.798749
42.296783,8,345.903641
15.212983,8,348.506364
43.282284,8,348.627264
55.233221,8,348.740128
54.013856,8,348.847546
19.311869,8,348.949094
25.859854,8,349.053411
34.983593,8,349.156169
18.658589,8,349.263261
33.314313,8,349.366213
26.454985,8,349.468215
25.322028,8,349.579893
16.64478,8,349.69187
22.174388,8,349.795219
15.801958,8,349.903107
36.705494,8,350.014255
56.992154,8,350.131147
17.804726,8,350.246063
33.051506,8,350.374317
22.926582,8,350.49151
40.959647,8,350.602327
42.854927,8,350.71281
45.800869,8,350.828306
10.213386,8,350.954069
68.291865,8,351.064315
50.759342,8,351.190332
54.152681,8,351.313297
15.117144,8,351.43802
35.814002,8,351.561579
20.948113,8,351.680483
4.008191,8,351.793944
30.658807,8,351.923398
37.783617,8,352.056368
25.983476,8,352.190092
30.814013,8,352.32207
28.348957,8,352.448121
64.546977,8,352.573179
59.252387,8,352.688517
31.82672,8,352.818377
19.161498,8,352.946317
27.0202,8,353.057989
18.653102,8,353.174081
17.422142,8,353.284153
42.500351,8,353.399331
14.174269,8,353.515466
22.313936,8,353.636102
24.355646,8,353.760306
20.307389,8,353.89033
16.004655,8,354.000087
34.634693,8,354.116066
11.215902,8,354.222695
16.25736,8,354.337927
25.5491,8,354.447015
16.408478,8,354.562294
9.981574,8,354.675414
14.712266,8,354.790396
27.697879,8,354.911479
23.366425,8,355.018083
61.585637,8,355.129087
12.700577,8,355.230129
6.429584,8,355.334112
33.714225,8,355.443378
19.341239,8,355.544091
18.071973,8,355.642242
28.891637,8,355.741217
72.800418,8,355.849306
12.57634,8,355.952566
15.232988,8,356.059133
40.463855,8,356.173198
18.740742,8,356.279119
18.04623,8,356.380686
19.173299,8,356.477571
13.912865,8,356.581221
15.575929,8,356.682294
23.565117,8,356.786134
39.378416,8,356.885226
16.829985,8,356.987424
34.712087,8,357.089576
8.838559,8,357.19439
17.564668,8,357.318254
28.207446,8,357.436235
25.259437,8,357.544333
16.819173,8,357.651229
36.356119,8,357.760133
13.771358,8,357.863688
38.678982,8,357.966796
44.797995,8,358.06446
38.927813,8,358.170201
6.890147,8,358.269956
37.081164,8,358.373446
18.43073,8,358.473484
14.685512,8,358.5743
30.909221,8,358.678423
45.99745,8,358.77725
32.576967,8,358.884117
31.18935,8,358.99054
28.895232,8,359.097988
27.118739,8,359.201353
34.968586,8,359.300798
68.581774,8,359.403204
15.591187,8,359.504432
9.171376,8,359.600252
4.184193,8,359.701022
24.309359,8,359.799448
37.637982,8,359.906465
15.127021,8,360.008242
32.824957,8,360.112383
35.911018,8,360.220418
24.540291,8,360.331869
9.731013,8,360.439563
23.409793,8,360.538263
17.653249,8,360.641156
7.840435,8,360.746723
32.285665,8,360.850243
25.435393,8,360.948202
14.678202,8,361.051394
48.717182,8,361.158497
34.302139,8,361.256438
34.591091,8,361.370223
10.95172,8,361.471269
43.859454,8,361.576207
27.495961,8,361.676228
39.336274,8,361.776788
19.788734,8,361.881711
15.238907,8,361.988462
47.172905,8,362.090981
14.584801,8,362.202398
18.412279,8,362.31036
27.897197,8,362.414568
27.001921,8,362.527481
12.669148,8,362.643556
34.630012,8,362.771074
25.490622,8,362.893618
28.416783,8,362.998158
38.53465,8,363.094238
2.132962,8,363.198518
10.041048,8,363.303541
26.407454,8,363.409445
21.805003,8,363.514244
35.943918,8,363.619657
19.295956,8,363.717998
11.130366,8,363.817706
25.01763,8,363.923966
33.590131,8,364.026213
48.403736,8,364.132262
38.81642,8,364.24033
33.418264,8,364.337893
28.240328,8,364.443708
15.945472,8,364.545481
13.691374,8,364.647633
13.560243,8,364.746351
12.727866,8,364.853039
19.059566,8,364.957294
21.50825,8,365.058514
29.557701,8,365.161582
24.113857,8,365.284631
16.734942,8,365.412611
24.858895,8,365.538135
15.161492,8,365.672565
28.978522,8,365.804241
41.066123,8,365.931843
10.546044,8,366.066329
9.408276,8,366.181413
24.6041,8,366.297768
13.247453,8,366.399144
41.098087,8,366.496969
22.4879,8,366.59551
20.773687,8,366.692138
36.259682,8,366.800388
10.743127,8,366.906366
29.94099,8,367.011012
66.2329,8,367.114017
29.227804,8,367.215851
15.555407,8,367.319091
35.713204,8,367.422553
28.26423,8,367.523489
13.125083,8,367.623683
23.807734,8,367.724574
40.566451,8,367.825542
15.453433,8,367.93842
29.869518,8,368.069064
23.454228,8,368.185953
39.4397,8,368.292067
11.880726,8,368.402959
20.614321,8,368.506065
31.222348,8,368.608299
33.622594,8,368.713559
32.642276,8,368.812083
38.260184,8,368.916531
15.042063,8,369.019788
18.657801,8,369.123628
34.93812,8,369.222471
19.559831,8,369.323749
9.35804,8,369.428537
1.951429,8,369.534055
26.551099,8,369.639772
52.670129,8,369.74588
43.020884,8,369.850995
17.791373,8,369.949622
12.38446,8,370.056282
24.22223,8,370.151859
38.547033,8,370.25268
36.078906,8,370.352845
17.420269,8,370.453566
8.935239,8,370.559387
8.454369,8,370.663577
22.366239,8,370.76723
50.669883,8,370.874806
11.451016,8,370.9815
5.986911,8,371.083569
50.461416,8,371.184316
25.30164,8,371.282655
25.273653,8,371.38574
13.742736,8,371.485789
28.860294,8,371.586935
20.977793,8,371.687451
34.452013,8,371.802387
17.838657,8,371.908619
22.054269,8,372.017959
16.449158,8,372.131398
20.470326,8,372.23742
45.668252,8,372.341621
21.955326,8,372.444451
9.197293,8,372.550363
28.886941,8,372.650402
33.378296,8,372.7564
-1.774784,8,372.869016
27.417016,8,373.010593
26.631994,8,373.119107
46.189543,8,373.245531
21.360848,8,373.368522
8.335879,8,373.480993
47.7966,8,373.592227
22.954307,8,373.699221
22.440955,8,373.798232
27.637355,8,373.90466
38.415295,8,374.017889
26.460082,8,374.115683
18.517444,8,374.223345
29.165677,8,374.334644
46.382605,8,374.440321
20.25048,8,374.539937
