#{"t_start": 1689175074.4692452, "env_id": "None"}
r,l,t
-9.99401,5,26.352625
-9.967823,5,26.357537
-9.960984,3,26.360512
-9.967985,2,26.361509
4.935414,8,26.467504
-9.998259,3,26.469503
-9.95932,5,26.473504
-9.99863,3,26.475505
-9.965884,5,26.480502
-9.996192,3,26.482535
-9.934395,6,26.486531
-1.261798,8,26.590127
-9.967985,5,26.595451
-9.99006,4,26.598559
-9.994229,5,26.601488
-9.967832,3,26.604872
-14.970718,5,26.60871
-9.964825,5,26.612487
-9.989557,5,26.616452
-14.999591,5,26.621452
-12.862313,8,26.727568
-14.961024,7,26.73361
-9.967985,2,26.735611
-9.967958,3,26.737609
-19.916078,6,26.741632
-9.998164,4,26.745195
-9.961228,3,26.7472
-9.980371,4,26.750196
-14.995005,8,26.755195
-9.962823,4,26.759227
-9.965624,5,26.763226
-9.967985,2,26.76526
-9.975286,7,26.769846
-9.999606,5,26.772844
-9.967985,2,26.775814
2.334518,8,26.877576
-9.961938,7,26.882648
-9.967985,3,26.884614
-9.997367,5,26.887611
-9.993881,5,26.891579
-9.962599,7,26.896611
-9.997371,3,26.899724
-9.991587,3,26.901724
-19.916078,4,26.904724
-14.967163,7,26.910119
-9.94486,4,26.914172
-9.967105,3,26.916058
-9.998287,6,26.920671
-9.967928,4,26.923671
-9.972998,5,26.927708
-9.998722,3,26.931674
-9.998227,5,26.935674
-9.99345,5,26.938675
-9.959455,3,26.942228
-9.967985,2,26.944671
-9.92418,6,26.949674
-8.736557,8,27.050768
-9.997724,4,27.05477
-9.990238,8,27.059879
-14.939632,4,27.062875
-9.999829,4,27.064879
-9.974477,4,27.068887
-9.960523,3,27.070922
-14.999316,5,27.074888
-9.997727,5,27.078708
-9.955697,8,27.084484
-9.995741,3,27.086518
-9.99981,3,27.089518
-14.995343,6,27.093523
-9.959232,4,27.096518
-9.967985,3,27.098519
-9.998889,3,27.101501
-9.997653,7,27.106484
-9.961822,6,27.109913
-9.99365,5,27.113913
-9.996247,6,27.118762
-9.967985,2,27.120769
-9.959623,3,27.12277
-9.998389,5,27.126806
-14.93998,6,27.131771
-14.973841,5,27.135772
-9.966567,4,27.138772
-14.937899,5,27.142773
-14.993652,4,27.145773
-9.961004,4,27.149456
-3.454331,8,27.264548
-14.967985,5,27.268548
-9.967939,4,27.272553
-9.999043,5,27.27755
-9.997077,4,27.281549
-14.992304,4,27.284549
-14.997701,7,27.291636
-24.916078,7,27.296668
-6.912254,8,27.413579
-9.993954,3,27.415631
-9.997095,3,27.418579
-9.986179,6,27.422579
-9.9899,4,27.428723
-9.942228,5,27.435401
-9.990514,5,27.442403
-9.998733,7,27.448401
-9.915605,5,27.452402
-9.993342,5,27.457402
-9.971679,4,27.461401
-9.996259,4,27.464401
-9.967981,6,27.4694
-9.967981,4,27.4734
-9.998388,6,27.479444
-7.978775,8,27.597825
-9.967985,2,27.600839
-13.873472,8,27.716557
-14.967882,5,27.720558
-9.993635,3,27.723562
-14.962987,8,27.730404
-14.940008,3,27.733404
-9.989159,5,27.736403
-7.533257,8,27.846673
-9.999893,3,27.849744
-14.993438,7,27.854743
-9.999606,7,27.859872
-9.964875,4,27.862821
-9.997285,3,27.865782
-9.987878,6,27.869781
-9.966117,4,27.87178
-14.986087,8,27.87778
-9.96704,4,27.881748
-19.911876,7,27.886748
-9.924053,6,27.890748
-9.967507,3,27.893748
-9.967985,2,27.896748
-9.982542,6,27.90037
-9.971839,3,27.90337
-9.999683,5,27.90737
-9.967016,3,27.911368
-9.992452,5,27.9144
-9.996772,5,27.917402
-14.989805,7,27.9224
-9.989781,5,27.927369
-9.996412,4,27.9304
-19.995756,6,27.9344
-1.101181,8,28.031704
-7.11392,8,28.13982
-19.997575,7,28.146765
-9.967979,4,28.149765
-19.971123,8,28.155765
-14.964971,7,28.162748
-14.994364,6,28.166748
-14.972011,5,28.170707
-9.994948,3,28.172708
-9.967904,4,28.177234
-14.940008,4,28.18083
4.403439,8,28.28038
-9.997612,3,28.282381
-9.967356,3,28.285527
-9.987549,4,28.288381
-9.964041,7,28.293415
-9.998242,4,28.296414
-14.886212,6,28.301416
-9.997158,6,28.305412
-11.569423,8,28.409576
-9.996007,6,28.414499
-9.967985,4,28.417499
-9.998877,4,28.4205
-14.960451,8,28.4275
-9.992607,5,28.4315
-14.96695,6,28.4355
-9.998869,3,28.4385
-19.976603,8,28.445534
-9.991258,3,28.44753
-9.973848,3,28.44953
-14.940008,5,28.452528
-9.998106,3,28.454536
-9.967924,3,28.4585
-9.993028,5,28.462496
-19.927995,6,28.466496
-9.923715,4,28.469496
-9.995487,4,28.4735
-9.993581,3,28.475536
-9.959291,3,28.477939
-9.961618,7,28.482912
-9.967985,2,28.48391
-9.992069,6,28.489104
-14.99332,5,28.492987
-19.999216,7,28.498021
-9.996082,5,28.502027
-14.996426,7,28.507022
-14.960874,8,28.513021
-9.966164,5,28.516022
-14.937323,7,28.522027
-9.994899,6,28.526022
-9.997366,5,28.530022
-14.996949,7,28.535989
-9.989404,5,28.539025
-19.967897,8,28.545022
-1.26762,8,28.660681
-9.967985,4,28.663681
-9.969769,5,28.667682
-9.99632,3,28.669672
-9.957471,4,28.673677
-14.990081,7,28.678705
-14.997314,5,28.681716
-9.964786,4,28.68472
-9.964478,5,28.688846
-9.964988,6,28.693843
-1.468635,8,28.799504
-19.995903,8,28.805503
-9.999435,3,28.807821
-9.967159,5,28.81283
-9.998076,7,28.818673
-9.992541,5,28.822682
-9.966537,7,28.829736
-14.935827,7,28.833767
-9.936939,7,28.838735
-14.992439,6,28.843268
-14.961784,7,28.848737
-9.993363,3,28.850739
-9.998914,4,28.853739
-9.967916,5,28.856738
-9.967978,6,28.862767
-14.996759,6,28.866769
-9.997946,3,28.868737
-19.984806,7,28.873853
-14.985711,6,28.879635
-9.967985,2,28.881558
-9.999711,4,28.883559
-9.994121,4,28.886559
-7.723668,8,28.990602
-9.956524,4,28.993603
5.180756,8,29.097446
-9.995398,5,29.100447
-14.999577,6,29.105447
-9.994529,5,29.109448
-9.992089,4,29.113446
-9.998853,3,29.115447
-9.981342,7,29.120447
-9.99316,7,29.127622
-9.95904,5,29.131641
-9.966519,6,29.135641
-9.999164,5,29.138648
-9.994959,3,29.142618
-9.99339,3,29.144606
-14.922602,8,31.071706
-0.027324,8,31.222661
-9.992825,4,31.227473
-9.996241,7,31.235472
-18.220046,8,31.35549
-14.987486,5,31.360704
-9.967315,3,31.363474
-9.998005,7,31.3688
-9.967985,2,31.370487
-9.984779,5,31.37349
-19.994294,8,31.380565
3.34932,8,31.48659
-14.990917,6,31.491906
-9.959992,4,31.495031
-9.970783,6,31.498998
-9.993578,7,31.504999
-9.995931,7,31.510027
-12.594813,8,31.614606
-9.995928,3,31.617401
-19.997351,8,31.626396
-1.991707,8,31.772339
-19.984187,7,31.777622
-9.967983,5,31.781678
-9.998922,8,31.787622
-2.064377,8,31.89592
-9.959963,4,31.898921
-9.998569,8,31.904958
-19.916078,6,31.910648
-14.960892,5,31.914568
-9.999795,4,31.917568
-9.998414,5,31.920568
-18.590394,8,32.027271
-9.998327,4,32.030269
-29.967976,8,32.036236
-14.992759,7,32.041237
2.791516,8,32.144539
-9.983593,4,32.147505
-1.726548,8,32.248886
-9.994089,4,32.252881
1.249037,8,32.352308
-9.96798,4,32.355317
0.065439,8,32.457763
-14.998023,7,32.463799
-9.986365,7,32.469911
-9.980369,7,32.47494
-9.957191,3,32.477518
-9.989928,8,32.48256
-9.998043,5,32.487561
-9.986217,4,32.490563
-9.967974,4,32.493527
-14.93999,8,32.500528
-9.999912,4,32.503561
-9.975661,3,32.50556
-9.998352,4,32.509612
-9.967985,2,32.511525
2.984187,8,32.621403
-9.967379,3,32.624407
-19.997246,8,32.630439
-9.997512,3,32.632439
-9.991657,6,32.637439
-19.99333,8,32.644443
-6.009682,8,32.761586
-9.959329,5,32.765585
-9.974444,5,32.768585
-9.967137,5,32.772585
-14.967985,5,32.775958
-9.963439,6,32.782048
-14.999091,7,32.786039
-14.998328,5,32.7901
-14.99444,8,32.797039
-14.993222,5,32.80073
-9.993333,3,32.80373
3.770873,8,32.919738
-9.996214,3,32.922738
-14.964752,7,32.927738
-9.996514,4,32.930738
-9.993462,4,32.932783
-9.999139,3,32.93674
-19.987172,7,32.942486
2.756787,8,33.047594
-9.999348,4,33.050598
7.163611,8,33.154179
-9.96658,5,33.157226
-24.99747,7,33.162214
-9.994816,5,33.16521
13.064473,8,33.267638
-9.958902,3,33.269638
-9.993373,4,33.272639
-14.956303,8,33.278653
-9.975064,3,33.281686
-9.9583,6,33.285683
-9.962878,5,33.288685
-14.993805,7,33.293651
-14.993837,8,33.300444
-9.914778,5,33.304444
-9.998136,4,33.306444
-19.986893,6,33.312445
-14.99789,5,33.316444
-1.379434,8,33.425032
-9.967985,2,33.425966
-9.993366,5,33.429965
-9.995956,5,33.432966
-14.968828,8,33.439965
-9.994425,3,33.441968
-24.962786,8,33.447966
-9.994756,8,33.454965
-9.9589,4,33.458158
-9.987302,6,33.461936
-9.960727,5,33.466937
-9.988549,7,33.471739
-9.994901,6,33.47574
-14.972717,6,33.4809
-9.982391,5,33.484773
-14.967815,6,33.488777
-3.878527,8,33.599739
-1.163527,8,33.704747
-9.967985,5,33.709332
-9.992124,5,33.712743
-9.988966,6,33.718005
-14.940008,5,33.721712
-9.99252,6,33.725712
-4.131792,8,33.834411
-9.954853,5,33.838736
-14.978635,8,33.845743
10.428885,8,33.953487
-9.974371,3,33.955488
13.992223,8,34.057961
-9.965912,5,34.061994
-9.957097,5,34.065999
0.182853,8,34.171463
-19.975216,8,34.177754
-9.961641,7,34.183697
-3.783514,8,34.288777
-9.953009,7,34.295779
-14.96684,7,34.300779
-9.957029,3,34.303779
-14.948093,5,34.308074
6.273508,8,34.406549
-9.9965,6,34.412721
-9.984241,4,34.415497
-14.972852,5,34.420431
-9.965921,3,34.422431
-2.936618,8,34.52797
-9.974814,8,34.532901
-9.994706,4,34.535899
-9.999646,5,34.539715
-14.965479,7,34.545502
-9.993497,7,34.550452
-9.961209,4,34.553452
-5.519929,8,34.658792
-9.985741,5,34.662501
-19.962701,8,34.669023
14.781962,8,34.780914
-9.979226,6,34.784916
-13.072243,8,34.890603
-9.996563,4,34.894591
-9.934098,5,34.898706
-9.989376,6,34.903703
-9.939306,8,34.909705
-19.982802,7,34.916282
-14.997331,6,34.920543
-2.703786,8,35.035257
-9.995444,5,35.03891
-14.999544,8,35.045925
-19.997891,6,35.049927
-9.997065,3,35.051927
-14.997643,6,35.055896
-9.967985,3,35.059896
3.693142,8,35.162516
-9.996109,4,35.166388
-5.35211,8,35.275997
3.992668,8,35.383533
-9.967985,3,35.385532
-8.060896,8,35.492683
-9.964351,4,35.495652
-14.998905,5,35.499786
-9.965453,5,35.503652
-19.992084,8,35.510653
-9.963518,5,35.514688
-9.993276,7,35.519686
-9.966062,4,35.522747
-9.927082,8,35.528952
-14.958881,6,35.532988
-14.98445,6,35.536988
-9.98004,5,35.543096
-6.465218,8,35.66138
-14.997441,5,35.666384
-14.918662,7,35.671382
-1.432463,8,35.791497
-9.996049,5,35.795498
-14.931042,6,35.800498
-14.9985,5,35.804498
-9.967442,4,35.809011
-14.986531,4,35.812
-2.318274,8,35.916892
-9.988029,5,35.919889
-19.872575,8,35.925591
-9.997231,4,35.929708
-9.995859,4,35.932743
-9.969734,3,35.935743
-9.967985,3,35.937743
-19.988673,5,35.941708
-9.961588,4,35.945717
-0.666148,8,36.0496
-4.495554,8,36.148919
-7.169767,8,36.253868
-9.993137,6,36.258851
-19.992506,6,36.262806
-9.947294,6,36.267806
-1.357397,8,36.371645
-9.99781,6,36.377785
-14.988181,4,36.381828
-9.999199,5,36.384831
3.737658,8,36.491575
-9.964825,5,36.49561
-11.760273,8,36.601822
-9.965553,5,36.60545
-9.988692,7,36.611337
-9.984697,4,36.61377
-1.382659,8,36.715124
-9.95637,4,36.718122
-14.96798,4,36.722124
-9.995154,5,36.726174
-19.993458,6,36.730125
-9.996009,3,36.733123
-9.954381,7,36.738834
-9.995435,4,36.742533
-9.982888,3,36.744533
-9.995254,5,36.748756
-9.994616,5,36.753536
-19.998568,8,36.758863
-9.999824,6,36.762537
-14.963164,5,36.767534
-9.919846,7,36.772568
-9.990639,6,36.777564
-9.997934,6,36.781568
1.231112,8,36.884605
-14.940008,4,36.887617
-9.997637,4,36.890617
-9.99625,5,36.895585
-9.997332,5,36.898621
-14.931077,6,36.902619
-23.670776,8,37.010583
-14.990744,6,37.014619
-9.992537,5,37.017618
-9.997258,6,37.022617
-9.974206,4,37.025583
-9.999144,3,37.028827
-9.993845,5,37.031617
-9.967985,3,37.03469
-9.974283,3,37.039583
-14.997983,6,37.04461
-9.960229,5,37.048617
-7.386048,8,37.156847
-9.999263,3,37.160964
-9.997561,7,37.165859
-3.91024,8,37.27881
-14.970293,5,37.283852
-9.994703,8,37.289882
-9.98054,3,37.29297
-14.994631,4,37.297797
-9.959363,4,37.300799
-9.998115,4,37.303799
-29.967985,8,37.310801
-9.981667,3,37.31385
-14.940008,3,37.316827
-24.95293,8,37.321832
-12.37311,8,37.439593
-9.999287,4,37.442561
-9.967204,4,37.446558
-9.998008,5,37.450588
-10.340992,8,37.562201
-9.97405,6,37.5662
-14.925571,6,37.570794
-9.967945,3,37.573795
-9.912045,5,37.578803
-9.996757,3,37.580671
-9.993347,4,37.58367
-9.958539,6,37.58767
3.49785,8,37.71084
-9.994788,3,37.712874
-9.995811,6,37.718843
-9.994224,6,37.722845
-9.967985,2,37.725842
-9.962055,5,37.733329
-9.993668,4,37.738883
-9.961228,6,37.749538
-9.983033,6,37.755537
-9.995383,3,37.757539
-9.967272,5,37.763504
-9.992995,4,37.768541
-14.994339,5,37.775077
-14.973523,6,37.782027
-14.955183,8,37.790027
-9.993439,5,37.796026
-14.997192,8,37.802626
-19.976944,8,37.808316
-14.997305,6,37.815324
-9.975323,5,37.818945
-9.967985,2,37.820946
-14.971577,5,37.823945
-9.956635,6,37.832805
-9.996442,6,37.836799
2.96741,8,37.956772
-2.549946,8,38.070894
-14.994045,7,38.07769
-9.999708,3,38.079833
-9.999647,4,38.082833
-9.996525,3,38.084832
-9.988499,5,38.088897
2.317646,8,38.197793
-14.967519,5,38.202758
4.507439,8,38.320847
-14.930788,7,38.32778
-9.966076,5,38.331738
-9.99324,6,38.336738
-7.733127,8,38.451968
-9.994848,6,38.455962
-9.967985,4,38.459963
-18.054226,8,38.576515
-14.99957,6,38.581511
-19.990004,6,38.586511
-9.997451,5,38.59151
-9.967985,2,38.595509
-9.96769,4,38.600542
-9.994509,3,38.604564
-14.998761,8,38.611506
-0.829656,8,38.73575
-19.923827,7,38.743752
-9.967985,3,38.746755
-14.963889,6,38.751753
-19.996497,7,38.756753
-9.99033,6,38.764832
-9.993393,8,38.77283
-9.982926,5,38.779824
-9.993344,5,38.784824
-14.988951,6,38.791828
-9.999621,4,38.795825
-2.650709,8,38.926405
-9.992285,5,38.931339
-9.994867,4,38.93434
-14.967984,8,38.940372
-9.919916,7,38.947339
-9.940591,4,38.950374
-9.965468,3,38.953372
-9.998568,4,38.95634
-9.9777,5,38.962303
-1.720802,8,39.076279
-9.997361,3,39.078848
-14.985044,5,39.08185
-9.986626,8,39.088868
-9.999598,4,39.092767
-14.96073,5,39.096766
-19.996715,8,39.102804
-9.976946,7,39.108769
-9.995842,5,39.112777
-14.979746,7,39.118937
-9.99672,4,41.813476
5.454984,8,41.978527
-9.976186,7,41.986525
-9.967861,6,41.994601
-9.997642,4,41.9996
6.573733,8,42.127293
-9.959856,5,42.132295
-9.995775,3,42.134295
-9.96795,5,42.138295
-9.996486,4,42.141296
-0.897983,8,42.259541
-19.989853,8,42.265538
8.495307,8,42.381608
-9.967949,7,42.38661
-9.992287,5,42.39061
-14.939897,5,42.39561
-3.054621,8,42.513631
-14.967226,8,42.521596
-0.146792,8,42.668958
-14.053298,8,42.793624
-9.967985,2,42.795621
-9.995415,6,42.802623
-9.959969,5,42.808721
-5.400508,8,42.93488
-9.964682,6,42.939883
-3.24472,8,43.055778
-3.837305,8,43.163865
4.891883,8,43.268933
-9.996304,6,43.272969
4.181437,8,43.376587
-1.33559,8,43.477193
-9.995726,4,43.479872
-7.045907,8,43.590124
-5.75759,8,43.703398
-14.958956,5,43.706545
-9.957649,5,43.711751
-14.117982,8,43.823676
-9.993228,4,43.828927
1.373011,8,43.929884
-14.961777,6,43.933822
-9.995487,4,43.937826
-8.0899,8,44.039048
-13.640041,8,44.140865
-14.995079,5,44.144682
-12.922872,8,44.248738
4.825395,8,44.35177
-8.597662,8,44.454771
-9.992611,6,44.459736
-9.968277,7,44.464772
-14.966284,8,44.471774
-9.996539,7,44.47674
-9.947362,4,44.479957
-9.953692,7,44.485902
-9.999117,3,44.488979
-9.967985,2,44.489902
0.530307,8,44.596867
-9.993842,7,44.602131
-6.298505,8,44.704002
-14.972024,3,44.706003
-9.990135,4,44.709865
-9.967982,4,44.712864
-9.999813,4,44.716865
-8.210498,8,44.826726
-9.970069,5,44.831211
-14.999135,5,44.83415
-14.992855,6,44.838891
-9.984412,6,44.84529
-9.991793,3,44.84729
-9.967985,4,44.850291
-19.0294,8,44.964856
-14.999684,4,44.967857
-9.958878,4,44.970857
-9.997669,6,44.975908
-9.954273,5,44.9799
-18.178181,8,45.082621
-14.991157,8,45.089763
5.875934,8,45.199653
3.831258,8,45.30588
-14.93817,5,45.309647
-11.494572,8,45.409148
-9.967985,4,45.412134
-9.964078,4,45.414134
-9.967983,4,45.418802
-9.997251,5,45.421802
-1.130062,8,45.528134
7.607251,8,45.634646
-1.353137,8,45.743903
-9.941192,5,45.748763
-1.567368,8,45.855606
-9.998394,3,45.857607
-12.896904,8,45.962041
-9.999074,3,45.964075
-2.922531,8,46.070769
-9.994283,5,46.074769
-9.926638,5,46.078814
-19.993337,8,46.084771
-1.563281,8,46.198861
-9.991814,3,46.200863
-29.879375,7,46.205863
-14.994906,5,46.209883
0.091639,8,46.323111
-19.976867,7,46.329001
-9.999213,6,46.333035
-9.952575,3,46.336091
-1.615632,8,46.446157
-1.646498,8,46.550877
-0.418805,8,46.656702
-9.983837,6,46.661701
-9.996312,4,46.666696
-7.11259,8,46.777179
-9.967575,7,46.781716
-14.997132,8,46.786716
-9.998037,6,46.791993
-14.95586,6,46.795992
-9.990252,4,46.798957
-9.988277,6,46.802992
-12.407295,8,46.909485
-3.024322,8,47.016904
-9.958202,3,47.018869
3.55492,8,47.123916
-1.862646,8,47.225777
-14.989219,8,47.231739
-9.999397,3,47.234741
-9.992798,4,47.237806
-9.966024,8,47.244019
-9.967964,3,47.246848
4.922125,8,47.34702
-14.999407,6,47.350708
-23.067941,8,47.45089
-18.043365,8,47.55182
-17.958655,8,47.658896
-14.995755,7,47.663936
-18.724049,8,47.762751
-9.988691,7,47.769717
-9.967968,4,47.772751
-9.988821,4,47.774751
-9.999898,5,47.778774
-9.963983,5,47.783752
-9.947468,5,47.78675
-9.990771,6,47.790792
-9.996275,3,47.792758
1.775052,8,47.908711
-9.998044,7,47.913748
-14.990908,6,47.918751
3.647161,8,48.026424
-24.995513,8,48.033005
1.613864,8,48.133559
-17.003794,8,48.234022
-19.994585,8,48.241022
-16.015046,8,48.336398
-1.923802,8,48.444192
-9.993424,4,48.44717
-14.988294,5,48.45017
23.521038,8,48.554079
-7.09592,8,48.657277
-19.999669,6,48.661245
-24.997354,7,48.666276
-1.239158,8,48.767304
-9.994532,6,48.771304
-12.351963,8,48.879053
-9.99728,5,48.88277
-14.97365,6,48.88677
-9.975756,4,48.890882
-24.986219,8,48.896436
-9.99865,7,48.901438
1.311102,8,49.004745
-9.965921,8,49.010746
-12.754805,8,49.1279
3.04739,8,49.235353
-9.946988,4,49.238387
-9.961337,7,49.243352
-14.988609,4,49.248005
-0.978496,8,49.350592
-9.999885,6,49.353591
-14.991134,7,49.360877
9.708301,8,49.466709
-14.967984,6,49.470732
-11.633224,8,49.57051
3.069625,8,49.674918
11.735598,8,49.778157
-14.998678,5,49.782186
3.257741,8,49.883933
-14.959728,8,49.889753
-19.995858,8,49.895753
-24.973702,8,49.901721
-2.416351,8,50.007927
2.655854,8,50.11372
-14.878718,7,50.118909
-6.49292,8,50.21901
-4.474803,8,50.315796
-11.971324,8,50.421069
-14.990224,6,50.425068
-14.990166,4,50.430211
-19.980757,8,50.435068
-9.998423,7,50.44004
-9.941383,8,50.44604
-7.481044,8,50.54587
-9.978235,7,50.550903
-24.933226,8,50.556851
-13.936375,8,50.665753
-9.937322,7,50.669754
-5.117699,8,50.771953
-9.989225,7,50.776927
-0.293856,8,50.874626
-9.997921,4,50.878904
-9.967985,2,50.880902
-9.993371,4,50.883933
-9.984356,6,50.886935
-9.949338,7,50.892902
-9.998155,6,50.897068
-9.992154,7,50.902064
1.866931,8,51.00729
-2.661976,8,51.111763
-9.999786,4,51.114788
-9.999669,5,51.118801
-14.986717,7,51.124755
-9.995808,4,51.129784
-9.978755,7,51.134827
-14.987802,7,51.141112
-14.988069,7,51.146102
-8.998452,8,51.245339
-9.995437,5,51.250926
-7.763075,8,51.354856
-9.996382,3,51.357858
-14.992544,8,51.363825
11.565767,8,51.467624
-9.960702,6,51.471972
-19.999392,7,51.476974
2.582089,8,51.592958
-4.638011,8,51.7219
5.95557,8,51.829581
4.691335,8,51.935978
-14.992906,8,51.94198
-14.971694,4,51.946043
-14.994971,4,51.949981
-9.958932,4,51.95298
-9.93916,8,51.95798
14.763031,8,52.070275
-3.822515,8,52.177887
-2.584911,8,52.276486
-9.993327,6,52.279975
-9.955798,8,52.285975
1.364543,8,52.383802
-19.993437,7,52.387805
3.449397,8,52.49084
-9.994543,6,52.494841
-3.552862,8,52.5965
-24.998681,8,52.606158
-9.967642,4,52.609499
-14.927667,5,52.614125
-9.997953,4,52.617158
-9.967984,5,52.620159
-14.981992,6,52.624159
-9.966509,4,52.627158
-14.994488,6,52.63316
-9.998148,4,52.636159
-9.999471,5,52.639144
-9.967985,2,52.641158
-9.963442,7,52.647158
-9.918264,7,52.652163
-9.967985,3,52.654158
-9.971946,3,52.656159
-9.95901,7,52.66257
-11.693632,8,52.7668
-1.5918,8,52.872698
-7.599298,8,52.979966
-9.998925,6,52.983957
-9.999848,4,52.987925
-14.96715,5,52.991956
-9.993281,3,52.994923
-9.131504,8,53.094351
-6.660173,8,53.198205
3.204296,8,53.31094
-3.892355,8,53.414858
-14.98687,8,53.421835
-14.993212,7,53.425857
-14.99711,6,53.430837
-22.589087,8,53.530962
-1.480997,8,53.63291
-9.915745,7,53.639225
-19.989265,6,53.642877
-14.958543,8,53.648879
-9.983915,6,53.655172
-7.629501,8,53.753127
-9.99362,6,53.758127
-9.987364,6,53.763127
-14.899737,6,53.767158
-9.967949,4,53.770158
-9.956838,7,53.774158
-14.908861,6,53.780232
-1.368989,8,53.881904
-14.989527,8,53.886905
-3.257217,8,54.009305
6.194624,8,54.129009
-9.964559,7,54.133769
2.076944,8,54.262928
-9.996712,4,54.26678
-9.967829,8,54.27293
-9.996067,5,54.279329
-9.998032,5,54.282862
-13.975025,8,54.403911
-9.918177,6,54.408914
-8.4481,8,54.513856
-9.979408,7,54.519061
-14.926633,8,54.525344
-9.998067,5,54.529878
-12.474135,8,54.637795
-2.470587,8,54.744543
-9.975862,5,54.748513
-14.988415,7,54.753513
-9.998054,4,54.755514
-9.96343,4,54.760027
-5.709968,8,54.857893
-29.966113,8,54.862892
-9.986175,3,54.864893
-19.84782,8,54.871889
8.540086,8,54.97396
-22.103044,8,57.592062
-9.998375,8,57.600893
-13.350251,8,57.732751
-9.989299,5,57.736751
-9.994839,3,57.738751
-14.998862,8,57.746579
2.422872,8,57.859856
-9.983732,5,57.863601
-9.047542,8,57.980717
1.128619,8,58.092953
-14.999304,5,58.096954
-9.975628,3,58.098954
-9.963848,7,58.104947
-19.963457,7,58.110948
-3.953467,8,58.215117
-14.983512,8,58.221119
-9.967985,3,58.223118
-19.993996,8,58.231194
-2.028463,8,58.331864
-10.481493,8,58.434915
-6.371045,8,58.533005
-11.726407,8,58.634119
-5.467328,8,58.737096
-0.341101,8,58.840798
-8.492918,8,58.953569
-9.999689,6,58.959574
-9.973202,6,58.963574
-9.98322,4,58.966574
0.760831,8,59.078828
5.413127,8,59.186848
-9.953044,6,59.191858
-9.977857,4,59.195719
-18.590522,8,59.309383
-9.995074,6,59.314417
-9.997917,3,59.316416
-1.425823,8,59.4212
17.911916,8,59.518882
-9.852172,8,59.619926
-14.995321,7,59.625963
-9.960277,6,59.629961
-14.997763,8,59.635962
-6.009826,8,59.735079
-4.218874,8,59.835989
-9.995587,5,59.841959
-9.965802,7,59.847141
-14.949718,6,59.850993
2.765838,8,59.959706
-7.491865,8,60.078985
-10.934051,8,60.210686
-9.962347,5,60.215685
-9.967985,2,60.217734
-9.958923,4,60.221247
-14.937614,7,60.229774
-9.999963,7,60.234763
-14.986578,4,60.237763
-9.956335,5,60.240896
-14.967418,5,60.246898
-1.89999,8,60.360995
-12.793739,8,60.477924
-3.561479,8,60.577683
-14.984657,6,60.582334
-9.901154,8,60.588341
-9.990457,8,60.594344
-14.99309,7,60.59931
-9.967983,5,60.60432
-14.993972,6,60.609503
2.416354,8,60.71547
-9.967985,3,60.71747
-7.081081,8,60.81667
-6.719841,8,60.917937
-14.999784,6,60.921936
-2.792958,8,61.022919
-7.942767,8,61.120015
2.536744,8,61.224605
2.544068,8,61.329918
-9.994654,5,61.333886
-2.475362,8,61.439884
-14.934472,6,61.44685
-9.993711,3,61.449204
2.861811,8,61.547995
4.467587,8,61.654171
-14.980264,8,61.660137
-14.967981,6,61.66617
-14.996875,8,61.67117
-9.998322,6,61.675259
-9.994592,5,61.67945
-2.651623,8,61.78034
-10.971105,8,61.879221
-4.454306,8,61.984865
-9.967984,5,61.989847
-3.718366,8,62.099638
-12.616541,8,62.198094
-9.997527,6,62.204235
-2.793356,8,62.315645
1.640658,8,62.463024
6.189412,8,62.564973
-0.466783,8,62.670901
-9.288749,8,62.781027
-9.980058,5,62.78493
-24.91458,7,62.790931
-19.969301,7,62.797136
-14.988884,6,62.802132
-6.207839,8,62.919516
-9.998428,7,62.924516
-14.987001,6,62.930513
7.681029,8,63.03014
-6.702319,8,63.149962
-19.966202,6,63.154904
-12.905869,8,63.265899
-14.999846,6,63.269897
-14.986884,5,63.273896
-9.998216,5,63.277945
-9.964761,5,63.28194
1.600442,8,63.3809
-14.98869,8,63.387902
-0.722533,8,63.493985
-9.99549,6,63.49998
-1.117756,8,63.608098
-2.366145,8,63.715782
-17.884317,8,63.829173
-9.998201,5,63.832886
-14.997782,6,63.839111
-19.943004,8,63.845404
-9.972126,7,63.850404
-19.915571,5,63.854404
-8.873604,8,63.960986
4.138426,8,64.06394
-14.918518,6,64.067943
-1.30767,8,64.172867
1.103276,8,64.275058
12.331745,8,64.378095
-14.998163,6,64.384026
-8.707268,8,64.482042
-1.921256,8,64.578018
-1.490295,8,64.685359
-9.98727,3,64.687359
-9.971683,6,64.69136
-14.967982,7,64.698304
-9.998656,4,64.701303
-16.281033,8,64.809258
-14.948931,8,64.815041
-7.242766,8,64.92885
-9.95141,6,64.938141
-10.968286,8,65.060033
-13.739287,8,65.170359
-9.967835,4,65.173357
-14.989637,7,65.180917
-8.683109,8,65.297932
-9.967984,3,65.299929
-14.987437,8,65.306895
-6.382096,8,65.412331
-9.971299,5,65.416374
-9.96081,4,65.419199
-14.963214,8,65.423369
-12.980376,8,65.525151
-7.274153,8,65.645236
-9.993352,6,65.65138
-9.999396,5,65.655277
-7.752789,8,65.764338
-14.990814,7,65.771428
-9.982229,6,65.775427
-9.965119,5,65.779299
-9.967985,2,65.780942
-15.112868,8,65.888387
-9.975182,8,65.894388
