#{"t_start": 1688721135.0264914, "env_id": "None"}
r,l,t
78.923567,8,604.473907
75.589149,8,604.573057
87.930283,8,604.66303
73.160561,8,604.755666
70.969227,8,604.852064
79.668091,8,604.940884
71.979699,8,605.032984
88.244954,8,605.123727
88.636355,8,605.21544
84.172509,8,605.301372
63.96684,8,605.388862
90.557149,8,605.481217
77.133655,8,605.571845
75.943223,8,605.671712
64.433924,8,605.767709
78.675807,8,605.864852
80.17243,8,605.957406
79.314213,8,606.044945
69.690401,8,606.131937
57.613831,8,606.220022
75.274476,8,606.308026
84.35974,8,606.401505
87.425833,8,606.489844
89.205046,8,606.581688
71.187797,8,606.677071
70.328041,8,606.763363
74.884781,8,606.853543
81.17961,8,606.942744
78.97378,8,607.033583
89.645111,8,607.127038
77.095105,8,607.213607
86.190444,8,607.306656
80.499102,8,607.404729
85.081165,8,607.498084
50.411895,8,607.589528
71.743948,8,607.695057
82.165444,8,607.787636
53.649567,8,607.87928
82.343614,8,607.969096
72.131264,8,608.061816
82.360387,8,608.156194
79.831625,8,608.254601
80.2707,8,608.347057
74.287046,8,608.445913
80.886339,8,608.540969
68.300745,8,608.636857
84.989492,8,608.728412
64.895738,8,608.820369
56.704192,8,608.913072
81.438408,8,609.003905
63.944355,8,609.09535
73.582424,8,609.196006
68.209977,8,609.288969
81.023549,8,609.379402
88.397971,8,609.476931
62.974782,8,609.574803
86.641777,8,609.6789
77.369764,8,609.775015
86.621774,8,609.892159
73.919964,8,609.98909
87.825169,8,610.087882
85.245967,8,610.27415
76.509502,8,610.396652
77.414227,8,610.487247
80.754439,8,610.58509
77.663048,8,610.680948
83.520887,8,610.770301
65.99396,8,610.858959
84.706905,8,610.945025
80.252039,8,611.035045
71.734764,8,611.127126
73.269288,8,611.21421
91.869558,8,611.306313
57.126272,8,611.392306
77.158933,8,611.482301
77.625387,8,611.569295
82.59448,8,611.659491
74.790915,8,611.752671
74.559008,8,611.846959
88.564257,8,611.944123
80.084795,8,612.035131
91.427257,8,612.125052
81.69603,8,612.229051
83.50358,8,612.333034
85.382229,8,612.435357
76.430234,8,612.533317
76.8223,8,612.634552
88.174498,8,612.734092
84.137567,8,612.865805
69.50195,8,612.964735
72.274879,8,613.053439
89.495306,8,613.142457
64.807696,8,613.231368
72.366303,8,613.32534
76.598234,8,613.416662
62.19254,8,613.527068
83.285206,8,613.628988
83.765027,8,613.722989
68.410528,8,613.811841
88.180585,8,613.899409
75.884496,8,613.990085
69.285329,8,614.079046
79.720406,8,614.164132
36.461978,8,614.24823
74.752396,8,614.34055
62.84297,8,614.429076
88.123039,8,614.516137
85.832296,8,614.603514
80.622513,8,614.693589
76.083136,8,614.785912
88.101876,8,614.885552
88.478689,8,614.971331
88.373245,8,615.0643
57.241853,8,615.156465
73.28387,8,615.247054
79.959246,8,615.345889
79.644909,8,615.434988
74.056139,8,615.522597
76.5555,8,615.610164
86.198845,8,615.704127
87.584906,8,615.792135
62.368649,8,615.879265
88.865015,8,615.969909
89.13746,8,616.058997
78.088198,8,616.142179
66.230565,8,616.237764
70.138834,8,616.333022
69.79472,8,616.430243
80.739603,8,616.528716
82.353051,8,616.626036
79.20518,8,616.723093
81.040242,8,616.827487
58.728571,8,616.929042
82.794122,8,617.024829
77.009554,8,617.129629
88.618616,8,617.226771
80.563537,8,617.328836
49.863619,8,617.423945
76.228538,8,617.523159
81.036924,8,617.626544
82.722125,8,617.724236
72.21264,8,617.819891
70.182476,8,617.917602
65.222064,8,618.012715
82.540206,8,618.106471
73.469245,8,619.775054
87.171607,8,619.887932
85.655486,8,619.977862
82.432796,8,620.071887
86.058228,8,620.165446
88.14276,8,620.255748
76.796304,8,620.342646
76.399655,8,620.43943
88.752378,8,620.535001
84.500661,8,620.63703
82.231813,8,620.727179
88.6525,8,620.819964
86.330738,8,620.910221
76.329631,8,620.998862
83.722166,8,621.087842
88.533229,8,621.175299
88.489654,8,621.267039
84.949896,8,621.352303
80.742092,8,621.444096
69.447553,8,621.539768
85.679956,8,621.630612
71.754949,8,621.725081
60.661423,8,621.815669
86.629721,8,621.908874
87.955835,8,622.000139
71.586066,8,622.088913
56.089759,8,622.177037
87.177346,8,622.266488
83.209101,8,622.361575
76.455968,8,622.465908
85.581722,8,622.554973
88.656718,8,622.648752
82.013592,8,622.742485
78.571591,8,622.835791
82.684096,8,622.932955
74.528888,8,623.024856
82.604699,8,623.120471
43.395684,8,623.208161
47.032843,8,623.316989
72.264958,8,623.427788
74.400786,8,623.53512
82.419098,8,623.645252
85.472294,8,623.750883
69.127479,8,623.854409
75.708,8,623.953023
90.137451,8,624.048712
80.044997,8,624.138032
82.726059,8,624.230189
79.958618,8,624.321083
81.576139,8,624.407024
69.615471,8,624.493528
85.97815,8,624.583244
73.293583,8,624.682286
77.946982,8,624.78505
83.906246,8,624.884746
78.344833,8,624.986224
85.524387,8,625.087808
82.709946,8,625.19535
66.31479,8,625.308696
84.921802,8,625.407896
70.374336,8,625.507954
73.324216,8,625.606743
71.999369,8,625.695939
69.703336,8,625.780133
83.075683,8,625.866
76.780741,8,625.967195
71.670903,8,626.058107
84.265272,8,626.142781
83.52183,8,626.230474
79.471252,8,626.32093
74.110752,8,626.408041
85.89458,8,626.503046
79.074791,8,626.602769
78.84386,8,626.701269
78.970933,8,626.814899
79.965449,8,626.926203
87.065637,8,627.025902
62.910633,8,627.12217
85.618912,8,627.212955
89.039076,8,627.305626
88.207338,8,627.396203
63.327001,8,627.482828
74.239106,8,627.573552
86.778956,8,627.664915
77.970153,8,627.757922
87.469262,8,627.85168
81.660982,8,627.947972
66.095523,8,628.043158
88.105457,8,628.137421
77.475449,8,628.229558
88.835343,8,628.322356
49.736846,8,628.415755
73.784589,8,628.507877
85.357616,8,628.601759
83.639079,8,628.692957
74.67934,8,628.789312
87.438938,8,628.881944
78.271006,8,628.973462
87.404178,8,629.064841
60.585347,8,629.156823
37.774887,8,629.253721
81.453041,8,629.346297
65.990192,8,629.438169
70.273954,8,629.55076
66.273171,8,629.656191
77.335061,8,629.788871
73.72406,8,629.917661
88.509334,8,630.008962
70.811488,8,630.103282
80.846842,8,630.213311
70.374176,8,630.309311
64.294924,8,630.404907
77.210145,8,630.490796
81.017081,8,630.580433
81.129449,8,630.672112
68.75494,8,630.765182
78.500003,8,630.855055
57.537208,8,630.945081
89.246431,8,631.033461
73.620934,8,631.127705
80.682974,8,631.223454
79.782966,8,631.318444
89.62708,8,631.406115
82.22539,8,631.496315
92.744515,8,631.591207
83.552297,8,631.681846
82.759255,8,631.77047
83.016649,8,631.864146
83.690216,8,631.951488
71.255467,8,632.041941
78.658702,8,632.131716
77.882238,8,632.222037
73.964017,8,632.308827
78.304372,8,632.401686
86.551781,8,632.490744
75.817448,8,632.581149
67.330076,8,632.674282
69.9886,8,632.766609
83.822642,8,632.862836
55.640737,8,632.952349
68.114521,8,633.04462
81.150074,8,633.13327
90.773746,8,633.224252
79.670534,8,633.314353
80.049183,8,633.403347
81.41061,8,633.492274
82.403538,8,633.583283
81.483759,8,633.675345
75.608073,8,633.76906
72.256624,8,633.863937
69.640056,8,633.957655
84.090409,8,634.052039
88.653634,8,634.138206
85.841351,8,634.23381
84.578015,8,634.324246
89.238223,8,634.410331
80.380337,8,634.501646
60.62711,8,634.587143
79.299591,8,634.673918
65.479855,8,634.763655
72.178108,8,634.855579
79.489039,8,634.948315
81.165951,8,635.038664
65.555122,8,635.12977
90.54115,8,635.220522
81.645327,8,635.309386
83.300789,8,635.405855
81.021317,8,635.506338
89.224618,8,635.602053
90.661524,8,635.687198
79.654804,8,635.777779
88.185183,8,635.878148
60.543923,8,635.970463
89.453998,8,636.061855
86.005514,8,636.152543
79.76528,8,636.242242
88.871323,8,636.333951
74.448657,8,636.423102
85.127474,8,636.511231
85.273933,8,636.598854
86.274346,8,636.686823
81.770902,8,636.774774
77.431085,8,636.866836
64.455804,8,636.954855
81.95666,8,637.045411
85.35044,8,637.13633
81.89558,8,637.225497
80.248558,8,637.311608
74.446473,8,637.39906
83.01609,8,637.492007
81.641685,8,637.588011
76.944641,8,637.673985
79.272713,8,637.766886
81.569102,8,637.855495
70.527391,8,637.946753
84.608684,8,638.048796
69.584991,8,638.142729
79.885595,8,638.233678
79.780547,8,638.326952
72.838669,8,638.419512
80.003925,8,638.513816
60.113777,8,638.606701
77.983185,8,638.695521
78.507435,8,638.782714
67.989217,8,638.870517
68.569965,8,638.957934
82.190589,8,639.050302
55.99344,8,639.143091
82.818894,8,639.237725
87.596044,8,639.325879
87.423338,8,639.414082
76.890694,8,639.507819
82.358954,8,639.597798
74.9601,8,639.699609
80.983394,8,639.797841
83.929351,8,639.904168
78.606144,8,639.993213
73.108124,8,640.080184
82.851826,8,640.169086
85.608164,8,640.259403
63.584343,8,640.371596
83.77697,8,640.46617
65.431403,8,640.570236
85.964627,8,640.731821
85.184484,8,640.847975
83.616785,8,640.987988
82.887774,8,641.122641
68.768139,8,641.277056
69.831302,8,641.410041
84.240586,8,641.548719
73.986244,8,641.645217
90.486841,8,641.743066
83.711589,8,641.840006
73.424229,8,641.936609
87.007711,8,642.029234
70.859383,8,642.117753
84.059868,8,642.207242
85.266379,8,642.298849
74.55488,8,642.386059
87.01905,8,642.475105
84.126693,8,642.565898
72.621965,8,642.65238
72.463342,8,642.740205
75.094945,8,642.832767
85.188133,8,642.923681
82.284412,8,643.014605
78.825639,8,643.119842
71.924342,8,643.27088
76.152373,8,643.462151
81.178681,8,643.563267
63.477678,8,643.665254
67.967448,8,643.805231
79.862952,8,643.928823
74.340091,8,644.03703
78.523559,8,644.141587
80.866768,8,644.260823
86.114257,8,646.001358
75.988738,8,646.123865
73.021754,8,646.237154
82.044613,8,646.338689
84.179738,8,646.437799
70.582219,8,646.596127
87.629671,8,646.719128
75.662613,8,646.83213
90.29154,8,646.946879
81.107632,8,647.090116
77.701394,8,647.19227
76.595536,8,647.281741
79.355127,8,647.374189
63.789023,8,647.461689
76.129071,8,647.556297
85.949138,8,647.649787
77.756183,8,647.74683
90.884121,8,647.837704
79.428894,8,647.932679
59.827751,8,648.024994
83.948781,8,648.116767
43.688245,8,648.229948
75.653109,8,648.326183
83.280474,8,648.418056
79.768141,8,648.520762
90.573663,8,648.674637
83.927146,8,648.827033
82.366947,8,648.974192
71.789967,8,649.144838
85.867842,8,649.278623
90.194565,8,649.413844
77.198924,8,649.541266
82.641543,8,649.660057
86.248997,8,649.757032
80.018691,8,649.855124
66.736737,8,649.95778
82.112402,8,650.049715
80.712089,8,650.141927
88.493531,8,650.226884
86.015235,8,650.319743
70.803042,8,650.418799
88.5534,8,650.506812
75.264481,8,650.597638
74.146965,8,650.690419
75.939847,8,650.781696
77.378958,8,650.880188
81.778601,8,650.972517
73.612658,8,651.070025
90.271682,8,651.158392
84.67638,8,651.248366
82.379737,8,651.354959
70.641555,8,651.447218
77.56171,8,651.542077
78.031027,8,651.629407
74.444625,8,651.716396
80.387734,8,651.81022
86.68891,8,651.913021
88.482323,8,652.003167
83.401554,8,652.089951
66.825549,8,652.182248
76.216101,8,652.274351
86.839663,8,652.380239
80.839093,8,652.465425
71.232878,8,652.577981
75.930046,8,652.730127
90.372672,8,652.877055
86.024317,8,653.021956
74.583258,8,653.167066
86.88126,8,653.30383
89.173466,8,653.436879
81.529602,8,653.568431
70.640398,8,653.67537
87.9547,8,653.778563
80.945507,8,653.870352
81.317384,8,653.960959
87.491496,8,654.047961
77.731305,8,654.135943
72.507246,8,654.221135
91.410011,8,654.308237
89.646622,8,654.398608
73.102233,8,654.488662
86.105495,8,654.582844
87.59092,8,654.675586
89.503122,8,654.772834
83.850563,8,654.862907
80.389915,8,654.96834
81.466818,8,655.067919
80.479192,8,655.164808
87.771537,8,655.27234
87.697867,8,655.363035
76.062235,8,655.451076
76.006398,8,655.543947
72.664412,8,655.640522
83.32708,8,655.739871
78.675611,8,655.88809
83.64896,8,655.995368
60.48825,8,656.09193
85.854264,8,656.192072
81.177973,8,656.290908
79.963628,8,656.387709
79.81124,8,656.476789
66.492777,8,656.594135
79.010249,8,656.691322
71.991016,8,656.787058
78.834432,8,656.882843
84.021512,8,656.974158
87.10649,8,657.066105
83.354766,8,657.158978
65.75295,8,657.253301
92.109324,8,657.348364
84.877345,8,657.451056
84.710688,8,657.549698
82.94015,8,657.643793
77.385149,8,657.732727
71.505227,8,657.830629
91.023077,8,657.931553
76.622502,8,658.030066
78.212342,8,658.127227
86.497736,8,658.216681
71.901401,8,658.326596
84.875194,8,658.43129
79.285747,8,658.533466
75.990231,8,658.634689
87.738386,8,658.728253
74.142418,8,658.817729
82.75191,8,658.909498
43.13514,8,659.007953
65.557846,8,659.102216
73.341907,8,659.196163
84.331332,8,659.285187
64.128683,8,659.381557
87.886214,8,659.465813
80.169598,8,659.557244
79.863843,8,659.649284
85.001488,8,659.747317
86.301953,8,659.838944
87.597121,8,659.934652
69.283535,8,660.028438
76.131563,8,660.125211
78.946861,8,660.212856
84.285834,8,660.304036
79.478686,8,660.398285
83.815809,8,660.487041
74.463551,8,660.578789
89.354143,8,660.671399
79.367073,8,660.765029
81.217185,8,660.857866
81.755969,8,660.947977
61.419728,8,661.039664
93.129499,8,661.130742
77.854654,8,661.224365
88.813172,8,661.31551
84.790833,8,661.408881
80.097117,8,661.494275
80.310442,8,661.584579
81.455424,8,661.675019
79.604887,8,661.767993
80.072999,8,661.865248
88.778726,8,661.955552
69.136096,8,662.05983
87.534789,8,662.16306
82.179045,8,662.262536
77.757968,8,662.364608
83.53129,8,662.452924
77.480702,8,662.545085
79.494281,8,662.632313
85.111632,8,662.726105
78.929665,8,662.816787
81.490168,8,662.907291
85.952057,8,662.998137
79.467122,8,663.091026
66.134971,8,663.187142
82.494539,8,663.285436
75.220228,8,663.38228
77.478868,8,663.478736
69.557935,8,663.578796
86.772989,8,663.664493
86.574348,8,663.755438
85.582844,8,663.85214
90.4058,8,663.942797
87.128945,8,664.029468
60.812153,8,664.116882
77.658075,8,664.206619
63.323688,8,664.294643
79.461141,8,664.391296
78.666818,8,664.482081
77.417224,8,664.583102
80.337738,8,664.672475
92.043027,8,664.764179
80.961993,8,664.853683
83.655319,8,664.947116
60.460801,8,665.039474
87.576825,8,665.132022
81.142292,8,665.221356
79.630272,8,665.310199
88.278259,8,665.407001
40.477263,8,665.493957
74.592648,8,665.594836
86.701296,8,665.684386
88.748421,8,665.776763
55.722224,8,665.872922
92.142991,8,665.970063
91.150535,8,666.057236
80.748819,8,666.153231
84.25194,8,666.251937
85.072435,8,666.34843
80.338483,8,666.444413
84.778031,8,666.540326
88.420856,8,666.634766
81.484812,8,666.724611
84.76721,8,666.815089
71.987033,8,666.900362
76.20293,8,666.987211
93.547765,8,667.072394
88.14902,8,667.161724
76.318147,8,667.249259
87.898308,8,667.33454
90.583346,8,667.423815
89.895945,8,667.517698
88.062468,8,667.606659
90.809268,8,667.692846
84.162907,8,667.778238
75.789958,8,667.868438
75.907552,8,667.958791
59.932482,8,668.045204
80.083249,8,668.13492
87.528649,8,668.224371
77.59182,8,668.314827
85.306447,8,668.40512
76.862725,8,668.50364
79.959191,8,668.588907
87.451662,8,668.67459
82.998155,8,668.762209
69.88191,8,668.850217
88.927394,8,668.939005
81.569182,8,669.027759
83.69067,8,669.118761
84.853134,8,669.21671
87.147681,8,669.315042
81.830335,8,669.409599
62.289663,8,669.500695
65.542039,8,669.590008
88.15022,8,669.67814
69.088105,8,669.762252
75.036884,8,669.856343
78.748684,8,669.941838
76.67738,8,670.035528
83.679331,8,670.131007
79.167584,8,670.242769
90.253293,8,670.346209
84.104037,8,670.434746
78.81122,8,670.526779
89.051531,8,670.614686
90.462158,8,670.704833
64.774298,8,670.796487
69.620321,8,670.893103
87.456772,8,672.511928
77.39233,8,672.625222
80.285266,8,672.718179
82.571558,8,672.80315
76.262457,8,672.901283
88.399825,8,672.993404
72.475522,8,673.086734
81.067415,8,673.173483
82.562822,8,673.262548
75.303127,8,673.357256
79.82096,8,673.450544
80.267005,8,673.555084
60.517914,8,673.651986
83.684983,8,673.739996
72.16745,8,673.827706
76.756538,8,673.921008
75.371373,8,674.026135
82.846259,8,674.137236
80.211372,8,674.23116
73.987227,8,674.321993
62.296116,8,674.41419
86.652703,8,674.506148
73.010274,8,674.59976
86.030984,8,674.698102
83.050282,8,674.792742
79.914803,8,674.878719
92.93859,8,674.968755
72.812499,8,675.065147
77.333044,8,675.164123
85.978122,8,675.256799
83.83191,8,675.35096
82.710411,8,675.447099
90.699305,8,675.569149
86.51838,8,675.66908
83.331275,8,675.759715
74.780894,8,675.848756
88.397935,8,675.943861
69.301099,8,676.031258
63.894105,8,676.11916
83.855863,8,676.211163
80.214189,8,676.305071
92.77248,8,676.398082
67.966838,8,676.490092
74.254387,8,676.584839
90.93562,8,676.670416
86.55799,8,676.760144
89.265069,8,676.859154
74.085553,8,676.949795
72.939746,8,677.03861
88.649364,8,677.122986
85.628156,8,677.211439
84.230529,8,677.308891
83.807668,8,677.404611
84.56007,8,677.496079
77.297907,8,677.596899
92.271221,8,677.686207
74.424418,8,677.772707
84.918829,8,677.861048
78.562493,8,677.948144
66.208655,8,678.033968
86.361731,8,678.131382
88.156212,8,678.219963
84.062672,8,678.30876
86.697838,8,678.398872
80.825376,8,678.489043
87.847646,8,678.58427
79.808664,8,678.673022
81.488427,8,678.78665
86.452034,8,678.87714
85.677702,8,678.963942
87.704505,8,679.052127
89.220825,8,679.142465
76.33145,8,679.228571
85.045286,8,679.317504
83.516435,8,679.437564
68.848527,8,679.523783
70.256626,8,679.613577
77.475497,8,679.701269
84.694189,8,679.790021
77.640751,8,679.878834
89.039604,8,679.971723
89.425958,8,680.058201
77.940733,8,680.149091
87.350174,8,680.245215
76.422133,8,680.332315
84.244566,8,680.420643
88.802285,8,680.510911
80.726449,8,680.604136
90.752035,8,680.690449
72.649576,8,680.774498
76.598425,8,680.876956
80.978161,8,680.967167
69.050585,8,681.054179
87.335801,8,681.14233
82.661978,8,681.231113
71.297853,8,681.320092
84.414692,8,681.408645
77.301631,8,681.499141
81.359199,8,681.584164
88.390924,8,681.672068
75.292714,8,681.766563
57.796659,8,681.858448
69.962933,8,681.948138
67.25809,8,682.033465
77.806286,8,682.118697
72.370354,8,682.207065
95.382899,8,682.293072
81.072269,8,682.384778
77.120201,8,682.469957
84.872297,8,682.556431
87.928753,8,682.651189
76.055145,8,682.77069
84.761817,8,682.862614
78.49127,8,682.95372
84.225227,8,683.044231
87.814398,8,683.135259
87.390327,8,683.234169
90.915592,8,683.354813
76.900758,8,683.467068
83.543937,8,683.598308
81.160562,8,683.697783
86.464824,8,683.796427
74.946859,8,683.889221
92.177738,8,683.995908
90.84828,8,684.093104
78.92776,8,684.18606
87.830146,8,684.2789
78.428928,8,684.369848
51.97666,8,684.464674
84.299453,8,684.558243
83.197982,8,684.654112
83.962297,8,684.747895
87.422986,8,684.842853
82.103546,8,684.930457
75.896961,8,685.017993
81.56229,8,685.10582
83.517978,8,685.198517
81.707622,8,685.294039
85.545678,8,685.38976
85.556024,8,685.48421
81.630273,8,685.576133
76.615812,8,685.667773
88.241924,8,685.76079
86.733541,8,685.854955
77.879166,8,685.956896
83.730651,8,686.047645
88.100161,8,686.137894
85.777902,8,686.231079
88.556232,8,686.321864
80.687623,8,686.406732
69.571232,8,686.497928
78.922843,8,686.584946
77.9777,8,686.673343
80.245481,8,686.75975
84.683743,8,686.848849
79.233167,8,686.940522
68.109195,8,687.028373
58.104482,8,687.119427
85.906889,8,687.21076
84.49462,8,687.308975
75.296741,8,687.401429
83.301421,8,687.495679
86.727028,8,687.589074
81.135003,8,687.679773
71.961249,8,687.773977
77.36573,8,687.862824
86.01075,8,687.954612
75.797293,8,688.046244
83.192639,8,688.136259
82.161152,8,688.224865
80.452907,8,688.313659
83.196115,8,688.400443
91.492307,8,688.489663
82.420534,8,688.593487
82.947809,8,688.686207
86.08324,8,688.777396
89.314716,8,688.867615
51.15016,8,688.961491
74.355924,8,689.049335
75.517917,8,689.136982
83.887158,8,689.226641
74.679361,8,689.323677
82.779415,8,689.419047
79.264047,8,689.523733
75.952087,8,689.619255
80.255876,8,689.717666
83.130719,8,689.819458
86.158138,8,689.92717
85.526395,8,690.027734
87.06216,8,690.140907
87.883733,8,690.249743
87.088651,8,690.365004
74.829574,8,690.481178
79.840403,8,690.592211
86.040399,8,690.694199
68.79456,8,690.790498
90.43399,8,690.885914
86.621634,8,690.981031
84.911876,8,691.072793
87.16041,8,691.162837
80.317739,8,691.257372
74.350201,8,691.355046
84.656489,8,691.448169
79.467329,8,691.548006
75.178415,8,691.645305
72.984126,8,691.739335
84.613979,8,691.837408
76.717178,8,691.933643
83.555098,8,692.036834
58.264822,8,692.139045
80.488316,8,692.249807
65.053675,8,692.388901
79.046002,8,692.485044
85.827232,8,692.580771
67.167826,8,692.683206
73.137771,8,692.772723
70.207134,8,692.862128
82.988219,8,692.95123
83.053041,8,693.04398
86.96319,8,693.133669
87.345175,8,693.22782
90.9416,8,693.317042
82.612325,8,693.409259
68.593911,8,693.502143
89.712638,8,693.596991
78.648636,8,693.7063
80.923071,8,693.799853
75.477561,8,693.887276
78.485707,8,693.977118
78.898768,8,694.068035
80.439896,8,694.152519
81.348161,8,694.244364
82.49159,8,694.341302
86.824121,8,694.436874
88.135373,8,694.535682
84.266952,8,694.633655
82.547655,8,694.723253
90.281885,8,694.809466
88.067962,8,694.895373
86.239884,8,694.987763
84.57261,8,695.081336
84.231545,8,695.172957
80.594222,8,695.270983
65.045405,8,695.367833
82.02743,8,695.47218
87.635791,8,695.558485
90.136401,8,695.659833
90.587436,8,695.754212
76.352235,8,695.851079
56.804268,8,695.946805
89.084095,8,696.036659
93.128648,8,696.129233
76.493919,8,696.220333
86.341624,8,696.313223
72.936177,8,696.406999
85.73561,8,696.496816
75.764181,8,698.09527
89.033824,8,698.201456
93.048757,8,698.293199
82.207598,8,698.386142
77.442687,8,698.473287
88.979514,8,698.576611
85.9649,8,698.668256
89.452775,8,698.762093
62.556175,8,698.852908
78.471855,8,698.942641
70.585448,8,699.034492
89.973459,8,699.122832
77.933616,8,699.221318
79.609303,8,699.321298
72.811999,8,699.413148
79.531514,8,699.516988
74.26205,8,699.612034
85.732157,8,699.712349
82.242489,8,699.899427
78.479947,8,700.006257
85.291065,8,700.109864
81.794425,8,700.219053
81.465341,8,700.323979
81.597697,8,700.426049
81.347121,8,700.521708
83.695713,8,700.615282
90.868886,8,700.711752
70.81967,8,700.802118
91.333467,8,700.891835
84.080371,8,700.979885
78.344871,8,701.07494
90.440862,8,701.163081
67.322153,8,701.252913
74.048236,8,701.349306
92.388828,8,701.44329
77.639008,8,701.539554
81.563718,8,701.634252
86.717439,8,701.722095
87.463833,8,701.811896
80.861366,8,701.90379
71.552729,8,701.997166
80.895559,8,702.086742
91.73469,8,702.176778
90.269869,8,702.266357
91.338989,8,702.35223
88.285399,8,702.43888
87.232143,8,702.527013
86.774907,8,702.614147
82.848815,8,702.700991
83.771144,8,702.794233
87.151577,8,702.884353
78.976018,8,702.97923
88.637651,8,703.070262
91.708527,8,703.165133
93.220772,8,703.252829
82.232021,8,703.343539
72.149254,8,703.437943
82.482915,8,703.530071
81.61394,8,703.623581
84.120613,8,703.729141
88.577727,8,703.82611
84.867329,8,703.920871
89.173642,8,704.007203
86.949847,8,704.093665
92.68023,8,704.1854
76.440168,8,704.2708
82.170139,8,704.36153
80.87552,8,704.451978
86.96843,8,704.541935
79.810429,8,704.632068
86.090908,8,704.725995
87.788912,8,704.825681
71.066194,8,704.918472
90.573567,8,705.007049
86.888314,8,705.104445
76.093953,8,705.196251
84.829501,8,705.286954
86.209592,8,705.381501
83.563721,8,705.470952
82.752237,8,705.571931
84.158221,8,705.668116
76.869783,8,705.760609
90.722084,8,705.850652
85.112004,8,705.945946
74.976057,8,706.040754
89.853207,8,706.141108
85.839152,8,706.22783
80.886515,8,706.320754
82.992305,8,706.407149
85.394896,8,706.496902
82.124479,8,706.627039
85.632542,8,706.742683
83.574855,8,706.863195
88.430669,8,706.959957
87.490567,8,707.057764
79.941028,8,707.154844
91.81242,8,707.24615
81.189521,8,707.339053
75.962579,8,707.431294
72.795522,8,707.55887
69.25765,8,707.761065
72.918033,8,707.897075
88.448193,8,708.028116
89.036557,8,708.172464
86.414874,8,708.283051
80.452976,8,708.385558
85.626711,8,708.473866
85.573507,8,708.567314
72.408825,8,708.663121
87.581361,8,708.75805
76.625309,8,708.8539
74.269244,8,708.948327
91.833052,8,709.0511
87.938668,8,709.145664
80.86508,8,709.245652
86.378042,8,709.342349
81.031399,8,709.436164
75.608715,8,709.527985
69.68902,8,709.618679
77.786525,8,709.707016
82.603477,8,709.796153
78.449671,8,709.885365
76.132652,8,709.978067
74.111553,8,710.074159
80.538774,8,710.166786
86.908625,8,710.275822
67.21988,8,710.394189
85.993579,8,710.488025
82.060249,8,710.593248
85.436813,8,710.735324
85.448772,8,710.846027
80.173459,8,711.05187
92.065893,8,711.268283
62.131086,8,711.368981
78.841914,8,711.467057
78.201747,8,711.583953
91.786035,8,711.713696
88.533695,8,711.832182
82.34901,8,711.964473
77.069269,8,712.105213
88.307887,8,712.243232
80.132453,8,712.357683
70.175648,8,712.474194
82.333935,8,712.597167
79.84019,8,712.720263
90.399262,8,712.845778
66.474847,8,712.953453
69.442821,8,713.11444
79.611991,8,713.240024
84.084365,8,713.43962
85.525975,8,713.666978
83.083497,8,713.876314
88.958359,8,714.053703
68.109988,8,714.293176
77.943013,8,714.469657
79.216787,8,714.615727
91.290866,8,714.745751
66.856218,8,714.876652
88.056791,8,715.01886
84.426877,8,715.121009
91.41083,8,715.247286
80.25454,8,715.358325
86.027473,8,715.483919
79.235082,8,715.621041
88.578725,8,715.718659
76.284515,8,715.820015
83.389877,8,715.926089
71.855501,8,716.016057
88.370791,8,716.143814
80.837165,8,716.265843
81.477545,8,716.413547
81.705893,8,716.529152
87.016988,8,716.650554
83.429241,8,716.791223
81.697482,8,716.95912
69.833613,8,717.053708
87.734037,8,717.14086
76.121702,8,717.23215
84.183985,8,717.330764
88.948948,8,717.428969
87.161682,8,717.522379
85.052955,8,717.620169
91.808814,8,717.711752
64.350815,8,717.801968
83.220896,8,717.895648
80.037876,8,718.014132
77.50322,8,718.120789
84.99359,8,718.217212
82.728063,8,718.321672
73.446479,8,718.417362
80.819068,8,718.534894
82.118011,8,718.638096
74.090646,8,718.743293
77.689085,8,718.831586
88.787407,8,718.928838
92.23367,8,719.028003
89.415957,8,719.121909
83.268836,8,719.215436
82.760355,8,719.319506
81.102891,8,719.417828
91.81535,8,719.526113
78.120585,8,719.641488
83.034707,8,719.751839
81.002247,8,719.859504
84.792888,8,719.970873
78.926107,8,720.090057
85.561467,8,720.201316
82.798031,8,720.306228
82.502939,8,720.396266
82.312472,8,720.502066
89.523766,8,720.601202
83.676935,8,720.713705
80.364424,8,720.824868
93.740457,8,720.943131
61.621577,8,721.05205
95.031303,8,721.151783
77.382375,8,721.289971
86.236775,8,721.411617
75.825996,8,721.525205
81.282204,8,721.6594
83.944299,8,721.785325
79.922494,8,721.899868
85.200592,8,722.007991
75.702885,8,722.124784
53.810977,8,722.260406
89.323334,8,722.369877
86.386674,8,722.478177
75.150942,8,722.596041
85.983904,8,722.693836
81.543273,8,722.791672
85.939226,8,722.891985
84.97932,8,722.986332
80.560556,8,723.074291
87.038997,8,723.179112
80.764026,8,723.281622
92.286359,8,723.392252
90.48072,8,723.496935
79.821431,8,723.600003
90.315728,8,723.709682
62.33775,8,723.848886
85.042816,8,723.99906
80.411755,8,724.163992
87.237605,8,724.286069
82.310812,8,724.405686
73.542876,8,724.505815
89.136835,8,724.594264
82.454187,8,724.690905
80.860592,8,724.789005
88.281631,8,724.883963
71.790129,8,724.989181
87.993646,8,725.094105
