#{"t_start": 1689183625.7095232, "env_id": "None"}
r,l,t
51.76659,8,1006.807623
36.341109,8,1006.906874
35.724101,8,1007.005801
50.983988,8,1007.106329
48.928721,8,1007.217764
39.131379,8,1007.31782
45.226815,8,1007.418623
49.950791,8,1007.518503
44.761567,8,1007.612894
39.651483,8,1007.70647
40.951737,8,1007.808434
53.557358,8,1007.912539
26.384648,8,1008.006683
51.460612,8,1008.101094
36.89085,8,1008.195893
32.526335,8,1008.29309
39.324673,8,1008.400998
42.309367,8,1008.504652
36.585089,8,1008.608055
40.309397,8,1008.706796
37.680446,8,1008.797777
40.241619,8,1008.896904
45.825734,8,1008.995014
41.010965,8,1009.0989
38.921737,8,1009.201639
39.998119,8,1009.298872
39.993572,8,1009.399866
48.303724,8,1009.499677
30.38923,8,1009.596804
47.333959,8,1009.689763
51.643657,8,1009.784619
51.361306,8,1009.882329
45.050076,8,1009.975209
37.981057,8,1010.073568
53.168652,8,1010.164712
50.116806,8,1010.262199
34.152324,8,1010.359608
40.216827,8,1010.457699
35.980141,8,1010.564189
31.818872,8,1010.657849
40.977873,8,1010.755879
41.479484,8,1010.852609
31.027563,8,1010.952008
39.269047,8,1011.049178
43.846687,8,1011.142669
41.129841,8,1011.233912
41.3366,8,1011.33075
41.52481,8,1011.434693
52.484902,8,1011.540728
54.844637,8,1011.665737
32.563603,8,1011.768835
53.10058,8,1011.866729
47.856005,8,1011.968865
42.43342,8,1012.067832
45.098262,8,1012.168941
39.671919,8,1012.273718
49.046453,8,1012.372834
33.001926,8,1012.47479
33.901174,8,1012.573874
34.112317,8,1012.668478
39.133721,8,1012.7683
43.778838,8,1012.868647
31.319201,8,1012.965954
31.84681,8,1013.059637
45.723313,8,1013.15822
37.715819,8,1013.25747
50.371077,8,1013.359368
55.147049,8,1013.46264
43.358831,8,1013.5588
33.163504,8,1013.653774
46.7658,8,1013.75138
48.903869,8,1013.847636
40.734215,8,1013.949554
38.913269,8,1014.047126
39.921584,8,1014.152586
39.547264,8,1014.256843
51.932908,8,1014.35741
45.972902,8,1014.460137
47.679144,8,1014.555607
46.44407,8,1014.651721
45.063626,8,1014.752824
37.571585,8,1014.848888
43.89549,8,1014.944862
40.472441,8,1017.365555
44.86572,8,1017.488837
19.985026,8,1017.583772
50.641916,8,1017.68069
36.674027,8,1017.782432
40.300451,8,1017.880729
38.179911,8,1017.97994
57.861181,8,1018.081518
38.361769,8,1018.176213
44.650128,8,1018.27188
31.602227,8,1018.369588
40.751256,8,1018.47411
40.425409,8,1018.575424
49.774975,8,1018.673072
41.44051,8,1018.774154
41.745432,8,1018.877895
41.319047,8,1018.978936
41.066938,8,1019.081525
47.060872,8,1019.181095
38.424667,8,1019.280791
38.272459,8,1019.377779
39.219496,8,1019.476313
44.893683,8,1019.582023
28.855834,8,1019.712715
49.892613,8,1019.830205
41.239823,8,1019.955667
45.252806,8,1020.081133
42.816859,8,1020.190922
52.272645,8,1020.307498
33.694311,8,1020.419131
40.03473,8,1020.523834
43.786203,8,1020.627113
40.90477,8,1020.722432
23.94631,8,1020.821044
49.85754,8,1020.914401
43.617064,8,1021.013845
35.562747,8,1021.123506
40.159517,8,1021.222515
36.576477,8,1021.32197
49.396107,8,1021.425797
51.648196,8,1021.528099
40.28602,8,1021.634888
44.89096,8,1021.734915
38.43791,8,1021.829772
40.686223,8,1021.921702
40.89612,8,1022.019776
63.994448,8,1022.124889
49.372649,8,1022.235078
54.850149,8,1022.342759
46.887509,8,1022.44472
34.81663,8,1022.542965
42.694551,8,1022.643953
46.614243,8,1022.742822
40.807682,8,1022.837723
44.233228,8,1022.933128
44.135648,8,1023.031028
46.01565,8,1023.126654
44.065914,8,1023.220917
42.335196,8,1023.329378
50.712368,8,1023.432991
40.941701,8,1023.532896
35.69322,8,1023.632522
43.08724,8,1023.735904
37.603336,8,1023.84095
33.997309,8,1023.939967
32.088214,8,1024.04599
37.420658,8,1024.144187
41.169572,8,1024.242805
42.039302,8,1024.336088
32.861145,8,1024.428102
53.815845,8,1024.530392
48.353882,8,1024.630401
41.123996,8,1024.724538
46.007098,8,1024.827048
50.116207,8,1024.925813
45.528086,8,1025.023517
45.46866,8,1025.121182
44.275468,8,1025.215268
34.875109,8,1025.315035
34.92842,8,1025.409738
34.49202,8,1025.510658
49.89491,8,1025.607977
40.391468,8,1025.702611
37.276591,8,1025.811158
46.151774,8,1025.91217
49.261341,8,1026.010308
45.49836,8,1026.106372
44.01364,8,1026.203042
34.378251,8,1026.302205
38.199273,8,1026.397874
39.94373,8,1026.492865
44.007805,8,1026.59784
43.685345,8,1026.701941
37.996837,8,1026.797062
37.466488,8,1026.887475
47.726488,8,1026.980799
41.898892,8,1027.076791
42.904678,8,1027.173685
45.923577,8,1027.277233
40.662528,8,1027.386032
32.306391,8,1027.51273
30.11431,8,1027.629094
48.673944,8,1027.73892
46.516798,8,1027.838768
31.730509,8,1027.950191
23.718515,8,1028.051983
31.5533,8,1028.147794
23.841088,8,1028.243502
50.330042,8,1028.337826
41.925678,8,1028.440892
47.362056,8,1028.541594
43.333999,8,1028.647086
36.32525,8,1028.743063
19.947916,8,1028.843899
37.515586,8,1028.941184
38.049069,8,1029.040127
48.526423,8,1029.135373
26.860854,8,1029.231876
27.841981,8,1029.335655
46.828448,8,1029.430843
40.795998,8,1029.528272
41.107742,8,1029.631898
46.954403,8,1029.729841
47.381772,8,1029.830106
48.47627,8,1029.926061
56.773031,8,1030.027193
43.157514,8,1030.122967
30.898817,8,1030.219945
32.397374,8,1030.315305
46.763879,8,1030.422124
43.547126,8,1030.517856
42.832281,8,1030.618525
43.565424,8,1030.717876
33.412035,8,1030.820012
35.07222,8,1030.917063
34.097495,8,1031.014103
39.580914,8,1031.112886
42.448316,8,1031.213408
38.72394,8,1031.316034
43.568969,8,1031.418951
44.666965,8,1031.510984
36.241899,8,1031.608227
41.693034,8,1031.70751
44.883499,8,1031.800152
37.992059,8,1031.894144
42.6674,8,1031.989895
51.425787,8,1032.083591
55.939142,8,1032.182472
41.373574,8,1032.281959
21.767293,8,1032.380992
52.838804,8,1032.483673
39.666913,8,1032.5819
42.205605,8,1032.698306
35.086256,8,1032.802856
54.640411,8,1032.93084
34.988553,8,1033.029955
40.029323,8,1033.127341
31.774344,8,1033.224207
48.248798,8,1033.326237
37.683756,8,1033.423909
38.867363,8,1033.521309
44.704602,8,1033.622193
39.280212,8,1033.732944
49.873704,8,1033.836275
41.308775,8,1033.930955
55.965786,8,1034.030961
46.74512,8,1034.130198
49.946479,8,1034.229099
32.493938,8,1034.325146
38.708881,8,1034.421797
45.198576,8,1034.516538
44.940771,8,1034.618109
32.736739,8,1034.714607
33.22852,8,1034.811462
43.667411,8,1034.909204
29.473432,8,1035.0039
53.380996,8,1035.098025
47.253679,8,1035.19149
31.394636,8,1035.287298
43.454028,8,1035.38582
47.362678,8,1035.485141
38.52611,8,1035.581966
50.32035,8,1035.687184
46.159902,8,1035.78591
25.513075,8,1035.887199
44.96759,8,1035.986659
43.308452,8,1036.079954
35.606889,8,1036.178281
41.842384,8,1036.274257
41.457251,8,1036.368987
46.937163,8,1036.472255
45.838386,8,1036.563148
43.005523,8,1036.661147
37.783306,8,1036.760301
40.530188,8,1036.856033
34.774758,8,1036.956218
41.320779,8,1037.05419
49.086182,8,1037.147697
44.227215,8,1037.246042
46.656083,8,1037.34793
38.699838,8,1037.442734
41.022771,8,1037.537782
48.620421,8,1037.632986
41.947891,8,1037.731589
34.582879,8,1037.828625
28.376519,8,1037.927725
32.550501,8,1038.044378
48.668798,8,1038.156081
44.399439,8,1038.263718
35.923127,8,1038.360383
35.53469,8,1038.460942
43.626113,8,1038.557156
41.937452,8,1038.658156
47.140197,8,1038.757272
40.489491,8,1038.8546
40.523598,8,1038.948344
34.465469,8,1039.04287
34.52149,8,1039.14191
42.603283,8,1039.240341
50.994639,8,1039.343056
41.114145,8,1039.442059
45.739672,8,1039.537089
46.113124,8,1039.634382
34.600229,8,1039.743329
40.992881,8,1039.854238
41.887708,8,1039.95589
37.497376,8,1040.060642
42.268443,8,1040.16126
40.472971,8,1040.258687
30.835925,8,1040.357561
43.716338,8,1040.458019
41.680053,8,1040.558741
45.238155,8,1040.66258
37.775205,8,1040.768001
38.124262,8,1040.86941
35.275615,8,1040.970075
38.112321,8,1041.074098
39.458459,8,1041.17145
47.022513,8,1041.265307
31.532491,8,1041.35922
40.019871,8,1041.459436
50.871172,8,1041.552674
37.575003,8,1041.64706
49.672875,8,1041.745478
37.905771,8,1041.847064
49.372134,8,1041.940241
44.361098,8,1042.042027
49.660022,8,1042.141831
41.608938,8,1042.235581
44.10785,8,1042.332289
38.885428,8,1042.425168
30.439506,8,1042.520396
45.264074,8,1042.614423
54.169784,8,1042.710193
43.019401,8,1042.814935
61.61205,8,1042.912416
47.885522,8,1045.25646
49.466289,8,1045.3834
49.548285,8,1045.488121
48.231005,8,1045.583461
31.012784,8,1045.682022
53.143003,8,1045.781723
51.690265,8,1045.882259
42.247185,8,1045.977299
44.187094,8,1046.0704
40.822967,8,1046.165827
49.218272,8,1046.275389
35.990952,8,1046.373427
43.330807,8,1046.474456
46.933557,8,1046.588431
41.600628,8,1046.687207
49.637842,8,1046.785955
49.152782,8,1046.885216
49.721381,8,1046.980476
38.178204,8,1047.076154
52.694631,8,1047.169662
41.04357,8,1047.269524
44.744946,8,1047.375278
41.363216,8,1047.469239
52.266602,8,1047.560991
48.458507,8,1047.656121
47.327809,8,1047.755714
43.226933,8,1047.869104
45.972673,8,1047.983195
42.303748,8,1048.083771
48.947305,8,1048.187357
43.176313,8,1048.286091
49.155853,8,1048.385237
43.777271,8,1048.488067
39.489916,8,1048.595654
40.539453,8,1048.712393
39.846025,8,1048.827473
50.858401,8,1048.951321
57.429653,8,1049.049488
38.459231,8,1049.144309
49.041106,8,1049.248512
51.060864,8,1049.351336
44.126884,8,1049.450324
41.653935,8,1049.54279
43.401634,8,1049.638952
42.742688,8,1049.735481
51.193504,8,1049.84877
34.869741,8,1049.944447
46.899132,8,1050.040177
36.876197,8,1050.140117
48.254775,8,1050.236147
41.940154,8,1050.339302
48.438253,8,1050.438531
43.227314,8,1050.533474
38.91998,8,1050.631458
39.779439,8,1050.727554
36.50192,8,1050.826125
44.306458,8,1050.926437
36.833937,8,1051.024208
44.504138,8,1051.120161
32.764265,8,1051.220198
35.588833,8,1051.317524
50.737595,8,1051.415621
51.3068,8,1051.51515
43.36718,8,1051.613153
44.459303,8,1051.715633
39.689105,8,1051.815418
47.204089,8,1051.919426
39.554263,8,1052.015043
40.686245,8,1052.114872
41.899522,8,1052.207771
42.126796,8,1052.309425
48.472045,8,1052.407374
58.196339,8,1052.506509
43.690284,8,1052.602943
36.054671,8,1052.701399
45.446383,8,1052.797451
45.132282,8,1052.89522
37.559638,8,1052.995207
42.020059,8,1053.107459
45.39589,8,1053.203585
49.745991,8,1053.299283
37.62356,8,1053.395054
43.196157,8,1053.492042
31.080883,8,1053.588281
41.37891,8,1053.704383
45.552418,8,1053.837379
51.480578,8,1053.971705
47.230613,8,1054.07812
48.828273,8,1054.178293
39.385919,8,1054.277531
46.769616,8,1054.396399
36.110951,8,1054.496472
53.810515,8,1054.590338
39.881514,8,1054.687163
45.707802,8,1054.792423
46.654876,8,1054.895202
43.077181,8,1054.994553
48.180144,8,1055.089383
51.165382,8,1055.189535
43.550309,8,1055.285533
37.535465,8,1055.382984
43.286058,8,1055.477562
38.546189,8,1055.569623
41.27509,8,1055.665955
44.783407,8,1055.764084
47.236191,8,1055.864236
38.72575,8,1055.981374
40.254685,8,1056.082367
48.470965,8,1056.194802
45.190282,8,1056.297378
43.050373,8,1056.398357
43.916774,8,1056.508571
50.216342,8,1056.615583
50.800452,8,1056.728361
49.825357,8,1056.835493
43.131017,8,1056.945513
43.942684,8,1057.058259
32.527371,8,1057.169358
37.627442,8,1057.278309
47.235203,8,1057.386413
46.861041,8,1057.496539
44.485103,8,1057.608223
47.140443,8,1057.716346
39.859486,8,1057.830333
45.763199,8,1057.951332
34.132767,8,1058.060305
42.750387,8,1058.177437
55.921787,8,1058.289339
48.305702,8,1058.397522
49.747554,8,1058.507506
39.66275,8,1058.614244
42.719019,8,1058.729211
44.462841,8,1058.837237
43.898242,8,1058.946501
38.497936,8,1059.062186
47.663319,8,1059.205662
50.275141,8,1059.324668
53.309389,8,1059.449609
48.912838,8,1059.565492
44.831889,8,1059.675261
51.079152,8,1059.790379
44.691376,8,1059.892728
47.420923,8,1060.011571
45.303542,8,1060.13658
50.099454,8,1060.248152
43.050196,8,1060.360401
46.639547,8,1060.462515
48.361647,8,1060.573089
45.837436,8,1060.682535
36.630009,8,1060.800565
47.772064,8,1060.924288
45.839601,8,1061.04068
45.679258,8,1061.143868
46.787359,8,1061.245589
43.380653,8,1061.353661
53.637841,8,1061.455292
49.500824,8,1061.568464
44.16144,8,1061.664397
42.38428,8,1061.762233
38.760477,8,1061.854298
51.34473,8,1061.953287
42.748032,8,1062.053723
39.855328,8,1062.149562
45.994393,8,1062.25188
44.366917,8,1062.35365
48.0056,8,1062.456323
41.875757,8,1062.554073
41.130951,8,1062.650437
34.551407,8,1062.749314
35.673231,8,1062.847561
40.226162,8,1062.952476
45.190964,8,1063.057636
49.242822,8,1063.157161
37.033375,8,1063.255536
44.358395,8,1063.353649
41.382463,8,1063.45336
43.779366,8,1063.55368
34.893972,8,1063.651339
41.458395,8,1063.749591
43.521698,8,1063.849584
46.29612,8,1063.949595
47.207119,8,1064.055479
44.781685,8,1064.155815
48.547545,8,1064.256326
44.061282,8,1064.356422
52.2008,8,1064.469567
43.499338,8,1064.578565
45.999087,8,1064.685595
40.30617,8,1064.788296
43.504686,8,1064.888353
41.546677,8,1064.988364
45.54879,8,1065.085216
48.228639,8,1065.181754
37.879867,8,1065.280229
37.569059,8,1065.385658
37.138384,8,1065.488301
46.570647,8,1065.587051
52.579342,8,1065.700616
46.022798,8,1065.816226
58.9799,8,1065.922604
49.331826,8,1066.020579
48.702989,8,1066.122214
38.638102,8,1066.217679
49.714098,8,1066.313788
43.412259,8,1066.415145
46.696816,8,1066.518032
55.768688,8,1066.618781
44.988757,8,1066.714664
43.472016,8,1066.811284
38.015473,8,1066.917578
49.758686,8,1067.01956
44.368066,8,1067.12064
51.44096,8,1067.217751
42.887534,8,1067.32162
50.212082,8,1067.416652
39.110817,8,1067.518152
34.752831,8,1067.62166
39.650802,8,1067.714661
47.421038,8,1067.81564
47.851321,8,1067.920733
39.27373,8,1068.023408
46.649906,8,1068.125613
44.673705,8,1068.229411
44.290251,8,1068.332645
46.925591,8,1068.428972
32.772162,8,1068.527557
38.603534,8,1068.62567
37.438495,8,1068.729317
42.953079,8,1068.821704
48.740185,8,1068.921816
41.4091,8,1069.015738
34.828444,8,1069.112401
29.166984,8,1069.2085
34.206042,8,1069.30762
36.114469,8,1069.410647
49.133975,8,1069.518269
40.559056,8,1069.617704
48.321373,8,1069.717627
49.081084,8,1069.840465
39.069791,8,1069.953664
44.974337,8,1070.050414
49.411928,8,1070.147815
33.979172,8,1070.247442
44.034873,8,1070.343451
41.120593,8,1070.449579
34.814945,8,1070.547676
46.650276,8,1070.643677
43.857579,8,1070.742714
41.871298,8,1070.840593
45.930938,8,1070.941809
49.1467,8,1071.036489
41.886433,8,1071.133539
44.611377,8,1071.228414
40.696723,8,1071.323121
42.870527,8,1071.415393
44.919771,8,1071.511425
53.065958,8,1073.822701
42.535257,8,1073.939743
46.772937,8,1074.04969
39.104905,8,1074.150569
41.305724,8,1074.248592
38.593209,8,1074.350644
51.391308,8,1074.447762
34.869254,8,1074.551578
39.993065,8,1074.653845
49.428055,8,1074.74511
46.542244,8,1074.845737
45.487477,8,1074.952719
40.501604,8,1075.054788
43.007499,8,1075.200701
45.914529,8,1075.323732
49.070746,8,1075.427729
37.565105,8,1075.528733
41.44984,8,1075.631365
38.188573,8,1075.731602
44.848695,8,1075.850567
40.26652,8,1075.960718
45.821857,8,1076.0886
43.688674,8,1076.227804
44.588127,8,1076.371697
46.465241,8,1076.489459
41.068789,8,1076.598853
37.773307,8,1076.698078
43.159593,8,1076.796758
45.424931,8,1076.898426
46.952372,8,1077.000638
44.38252,8,1077.095009
39.138789,8,1077.193481
42.83405,8,1077.291549
49.221248,8,1077.38953
45.244514,8,1077.485724
45.628091,8,1077.591749
41.585534,8,1077.698607
31.324714,8,1077.80116
41.571421,8,1077.902395
49.058475,8,1078.003774
42.842159,8,1078.10279
41.879518,8,1078.201233
49.804449,8,1078.305541
46.259368,8,1078.406522
42.37434,8,1078.507067
45.766502,8,1078.605752
37.384283,8,1078.701053
45.414738,8,1078.802303
47.547873,8,1078.899688
45.625634,8,1078.996935
48.774828,8,1079.094911
36.880123,8,1079.208637
40.929262,8,1079.308856
46.31615,8,1079.409533
40.847762,8,1079.515562
47.288414,8,1079.615591
40.346471,8,1079.714592
43.953065,8,1079.812844
52.290668,8,1079.912647
40.577088,8,1080.014748
37.345004,8,1080.122904
42.845444,8,1080.227908
47.840628,8,1080.335398
42.202459,8,1080.459599
48.830882,8,1080.579668
40.862721,8,1080.676991
45.487586,8,1080.772677
44.088841,8,1080.866663
56.152079,8,1080.963887
39.705033,8,1081.056237
46.007006,8,1081.151351
40.898246,8,1081.252386
47.773855,8,1081.350039
45.224081,8,1081.449202
51.99131,8,1081.547885
40.087801,8,1081.644617
43.040348,8,1081.742633
47.598855,8,1081.84133
46.511159,8,1081.938373
42.77622,8,1082.031589
46.43789,8,1082.145662
41.335291,8,1082.242776
42.273788,8,1082.344332
46.465879,8,1082.440497
43.08268,8,1082.536768
49.484132,8,1082.63386
50.843691,8,1082.738821
46.6649,8,1082.839811
32.198261,8,1082.940459
46.659511,8,1083.037799
48.366373,8,1083.139657
39.063009,8,1083.24167
40.801691,8,1083.339541
37.854412,8,1083.439815
37.481814,8,1083.537874
44.079543,8,1083.63187
44.143841,8,1083.739864
43.407256,8,1083.834975
47.876462,8,1083.934997
47.611514,8,1084.030893
42.489895,8,1084.129772
43.955459,8,1084.243904
42.185941,8,1084.34845
34.248729,8,1084.455331
38.302523,8,1084.577055
31.71042,8,1084.675883
52.728652,8,1084.775944
44.72156,8,1084.874847
43.265203,8,1084.969478
40.568186,8,1085.067984
50.637003,8,1085.165606
44.368061,8,1085.265826
22.56717,8,1085.366343
43.148578,8,1085.469249
48.165753,8,1085.574206
43.931617,8,1085.682805
39.524267,8,1085.792547
50.220389,8,1085.890654
39.293552,8,1085.987726
44.785032,8,1086.085356
44.906453,8,1086.187879
55.32262,8,1086.295109
47.052768,8,1086.391651
43.141301,8,1086.485985
44.930171,8,1086.581289
40.388,8,1086.678839
46.798385,8,1086.785606
43.731588,8,1086.880917
42.943129,8,1086.980565
46.318676,8,1087.072227
41.135315,8,1087.173651
41.652649,8,1087.283617
48.165487,8,1087.381846
49.597697,8,1087.481126
43.650775,8,1087.582611
42.438601,8,1087.682822
40.482427,8,1087.782758
48.663262,8,1087.890971
53.069592,8,1087.987806
46.493104,8,1088.08671
43.84057,8,1088.182862
43.613593,8,1088.27879
45.129952,8,1088.383923
50.629414,8,1088.481817
47.605014,8,1088.585648
39.973532,8,1088.682307
47.859303,8,1088.781782
46.829144,8,1088.880829
41.095926,8,1088.979133
42.913459,8,1089.073822
48.965022,8,1089.169649
47.726665,8,1089.266705
40.826681,8,1089.367325
51.101815,8,1089.463484
46.488666,8,1089.568892
44.08373,8,1089.671663
49.436699,8,1089.774901
45.952142,8,1089.875005
41.622541,8,1089.968855
46.216368,8,1090.066048
48.156165,8,1090.160414
43.307748,8,1090.258951
49.349024,8,1090.360725
37.096583,8,1090.455676
43.974463,8,1090.553761
38.787408,8,1090.651191
42.36019,8,1090.752256
45.026356,8,1090.855951
41.432396,8,1090.963665
51.808549,8,1091.086921
44.200108,8,1091.188073
41.562408,8,1091.290474
46.395223,8,1091.390854
46.565356,8,1091.488744
44.90164,8,1091.582963
41.651666,8,1091.676946
45.64513,8,1091.770554
50.444793,8,1091.865061
55.028539,8,1091.959672
42.620351,8,1092.060281
40.123644,8,1092.158692
47.464196,8,1092.257099
47.188952,8,1092.363595
43.933029,8,1092.480487
44.31481,8,1092.589689
38.335605,8,1092.686048
43.362393,8,1092.787935
48.391622,8,1092.877783
36.990427,8,1092.97597
50.13263,8,1093.072738
38.206735,8,1093.174191
44.221564,8,1093.273742
41.108068,8,1093.370827
50.162593,8,1093.47225
46.099406,8,1093.576777
54.150065,8,1093.67801
52.484896,8,1093.780016
50.679593,8,1093.892026
35.212291,8,1093.988976
38.962978,8,1094.082474
45.503732,8,1094.180736
49.416132,8,1094.274997
46.435041,8,1094.375734
50.413368,8,1094.47612
38.900931,8,1094.576899
32.922469,8,1094.673983
47.464428,8,1094.776085
45.298513,8,1094.878253
45.164209,8,1094.982033
46.262464,8,1095.082785
40.543031,8,1095.182323
48.315054,8,1095.28096
41.538893,8,1095.378122
39.266997,8,1095.474777
46.900492,8,1095.598619
44.235553,8,1095.706918
44.924401,8,1095.821009
42.662051,8,1095.958039
41.222956,8,1096.091883
49.225975,8,1096.249876
39.15499,8,1096.383811
48.698899,8,1096.48806
49.779776,8,1096.595446
41.020497,8,1096.710185
40.200454,8,1096.833097
45.274912,8,1096.965842
50.527695,8,1097.082413
46.484256,8,1097.198002
44.843442,8,1097.345779
47.29659,8,1097.473821
46.502039,8,1097.587087
38.094132,8,1097.688809
44.844407,8,1097.790987
39.683885,8,1097.888854
49.02543,8,1097.989866
46.044369,8,1098.089841
49.898233,8,1098.190611
50.332921,8,1098.298139
48.141442,8,1098.401108
39.111864,8,1098.501175
43.88084,8,1098.602917
38.332343,8,1098.704045
44.759074,8,1098.797913
41.256761,8,1098.894082
45.458013,8,1098.991181
39.300489,8,1099.084866
49.530096,8,1099.181875
47.396335,8,1099.280873
42.611554,8,1099.378889
46.828288,8,1099.478538
47.121223,8,1099.582148
48.417462,8,1099.679952
42.21365,8,1099.773486
48.936592,8,1099.86616
45.303814,8,1099.964162
47.100105,8,1100.061046
46.35688,8,1102.447021
46.910989,8,1102.56935
46.390764,8,1102.666149
50.480236,8,1102.765853
49.796615,8,1102.867867
48.876184,8,1102.969939
44.04182,8,1103.06589
43.593727,8,1103.161074
57.185644,8,1103.273684
37.762984,8,1103.378472
39.256275,8,1103.479864
42.331388,8,1103.574083
46.57189,8,1103.677141
43.295409,8,1103.782887
49.522333,8,1103.877243
50.143238,8,1103.97817
44.851931,8,1104.076155
44.213884,8,1104.177124
46.211313,8,1104.286367
45.846284,8,1104.382157
50.204729,8,1104.482825
51.761326,8,1104.585876
41.073488,8,1104.6841
43.607393,8,1104.776994
47.295911,8,1104.871189
47.538477,8,1104.970304
49.610544,8,1105.062893
41.230487,8,1105.158442
47.611793,8,1105.259201
45.508527,8,1105.358955
42.571995,8,1105.46612
45.463758,8,1105.562581
43.616274,8,1105.660671
52.184582,8,1105.756423
44.587162,8,1105.857957
39.298787,8,1105.954935
48.950323,8,1106.052752
44.607558,8,1106.146802
44.770134,8,1106.240692
41.342662,8,1106.345719
42.439558,8,1106.442286
43.592198,8,1106.548168
39.02285,8,1106.655254
46.18557,8,1106.750756
50.171433,8,1106.855851
44.879293,8,1106.978935
41.362446,8,1107.098353
43.001107,8,1107.196921
46.430026,8,1107.292138
39.963709,8,1107.390561
41.826943,8,1107.484298
44.981024,8,1107.584279
44.764922,8,1107.681955
38.876955,8,1107.783212
42.21077,8,1107.883205
45.947574,8,1107.983052
45.220445,8,1108.076766
42.418723,8,1108.173555
41.259361,8,1108.268176
44.602935,8,1108.368053
46.634456,8,1108.464928
51.877719,8,1108.559436
50.671646,8,1108.664955
48.332303,8,1108.758105
45.27276,8,1108.857784
40.633646,8,1108.950943
39.878064,8,1109.054323
47.27926,8,1109.151864
53.47797,8,1109.248411
44.236298,8,1109.345383
46.63639,8,1109.449748
50.437059,8,1109.549349
43.865106,8,1109.644029
42.425646,8,1109.744233
46.545431,8,1109.837859
45.554307,8,1109.941886
45.679475,8,1110.036105
49.016611,8,1110.133239
47.901928,8,1110.228274
39.743378,8,1110.336349
44.991317,8,1110.439296
46.900144,8,1110.534359
52.284229,8,1110.631048
48.937666,8,1110.73633
46.131579,8,1110.836465
44.109489,8,1110.935575
44.950149,8,1111.034231
42.628671,8,1111.127392
47.977961,8,1111.225417
43.304774,8,1111.326
42.21954,8,1111.420029
44.786546,8,1111.515916
44.255742,8,1111.617515
41.018281,8,1111.717033
48.651345,8,1111.815841
51.525056,8,1111.92688
50.998053,8,1112.018083
47.543046,8,1112.124257
43.896159,8,1112.233235
43.024116,8,1112.355135
42.865672,8,1112.459068
42.930604,8,1112.555023
46.694938,8,1112.658006
43.201794,8,1112.754829
45.383388,8,1112.855066
45.537546,8,1112.953046
46.682769,8,1113.051226
44.535877,8,1113.146503
48.077803,8,1113.240576
39.060331,8,1113.334895
49.932463,8,1113.434029
39.73153,8,1113.531484
50.808644,8,1113.636197
49.393649,8,1113.77014
47.083059,8,1113.877039
45.386671,8,1113.975111
39.80202,8,1114.078133
43.757466,8,1114.178326
51.470578,8,1114.27555
46.232428,8,1114.383196
46.199388,8,1114.478242
43.7339,8,1114.573424
45.740894,8,1114.672389
42.204469,8,1114.770748
47.643321,8,1114.873601
42.814779,8,1114.974175
49.064586,8,1115.078784
51.548539,8,1115.180987
45.516249,8,1115.282048
36.760021,8,1115.383701
41.772752,8,1115.484952
48.877822,8,1115.586402
50.770268,8,1115.688303
40.993146,8,1115.782075
45.739872,8,1115.884076
48.311297,8,1115.980366
50.621733,8,1116.081218
32.475668,8,1116.176151
43.964181,8,1116.279195
40.65433,8,1116.378447
44.734351,8,1116.480769
40.301637,8,1116.581377
45.803181,8,1116.68063
39.308102,8,1116.775073
48.175174,8,1116.872574
46.506392,8,1116.970187
54.175519,8,1117.071276
42.784525,8,1117.169728
41.977383,8,1117.272885
41.227198,8,1117.367283
42.078973,8,1117.482319
47.388151,8,1117.601604
44.334659,8,1117.717345
46.187332,8,1117.81232
41.639125,8,1117.906302
47.646084,8,1118.003235
46.528358,8,1118.110928
48.466818,8,1118.21253
41.507086,8,1118.318506
36.646438,8,1118.414524
49.876319,8,1118.512953
56.415094,8,1118.622187
47.637342,8,1118.737249
50.958859,8,1118.846388
50.403226,8,1118.947408
51.914305,8,1119.044204
46.400309,8,1119.138755
47.552549,8,1119.235323
47.132941,8,1119.32701
45.065272,8,1119.423152
50.224197,8,1119.518651
46.852013,8,1119.611573
51.287915,8,1119.715109
42.419612,8,1119.815491
43.149558,8,1119.910489
45.469781,8,1120.007469
45.056614,8,1120.106849
40.659674,8,1120.206174
47.755458,8,1120.302371
42.575487,8,1120.403018
52.484466,8,1120.506577
53.065163,8,1120.617321
46.845536,8,1120.72738
44.743942,8,1120.843156
44.775623,8,1120.950689
42.640518,8,1121.057069
43.474964,8,1121.171298
47.897828,8,1121.284765
45.396396,8,1121.398749
48.157846,8,1121.508343
41.50352,8,1121.615261
49.159265,8,1121.73737
44.354692,8,1121.854344
47.025998,8,1121.967058
45.845418,8,1122.090362
47.385258,8,1122.202286
46.431786,8,1122.32698
47.750669,8,1122.451634
44.930284,8,1122.57343
45.417571,8,1122.696159
46.839453,8,1122.838344
44.759857,8,1122.960251
46.386191,8,1123.06628
46.99798,8,1123.180077
44.246713,8,1123.287454
44.579744,8,1123.40339
44.077445,8,1123.519761
45.939375,8,1123.644142
51.914024,8,1123.773317
47.590798,8,1123.87737
52.997984,8,1123.988393
44.477254,8,1124.098576
39.717894,8,1124.222413
54.981468,8,1124.330565
45.426874,8,1124.447402
44.466174,8,1124.570277
46.739959,8,1124.681568
43.10352,8,1124.798893
37.926016,8,1124.910561
58.039791,8,1125.03116
44.77508,8,1125.142445
44.711977,8,1125.244378
46.322753,8,1125.367411
